Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.84765625
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39939063e-08,2.07690625e-01
-6.39539062e-08,2.07707813e-01
-6.39139062e-08,2.07693750e-01
-6.38739062e-08,2.07704688e-01
-6.38339062e-08,2.07695313e-01
-6.37939062e-08,2.07704688e-01
-6.37539062e-08,2.07696875e-01
-6.37139063e-08,2.07703125e-01
-6.36739062e-08,2.07696875e-01
-6.36339062e-08,2.07703125e-01
-6.35939062e-08,2.07696875e-01
-6.35539062e-08,2.07703125e-01
-6.35139062e-08,2.07698437e-01
-6.34739062e-08,2.07701562e-01
-6.34339063e-08,2.07698437e-01
-6.33939062e-08,2.07701562e-01
-6.33539062e-08,2.07698437e-01
-6.33139062e-08,2.07701562e-01
-6.32739062e-08,2.07698437e-01
-6.32339062e-08,2.07701562e-01
-6.31939062e-08,2.07698437e-01
-6.31539063e-08,2.07701562e-01
-6.31139062e-08,2.07698437e-01
-6.30739062e-08,2.07701562e-01
-6.30339062e-08,2.07698437e-01
-6.29939062e-08,2.07701562e-01
-6.29539062e-08,2.07698437e-01
-6.29139062e-08,2.07701562e-01
-6.28739063e-08,2.07698437e-01
-6.28339062e-08,2.07701562e-01
-6.27939062e-08,2.07698437e-01
-6.27539062e-08,2.07701562e-01
-6.27139062e-08,2.07698437e-01
-6.26739062e-08,2.07701562e-01
-6.26339062e-08,2.07698437e-01
-6.25939063e-08,2.07701562e-01
-6.25539062e-08,2.07696875e-01
-6.25139062e-08,2.07703125e-01
-6.24739062e-08,2.07696875e-01
-6.24339062e-08,2.07703125e-01
-6.23939063e-08,2.07696875e-01
-6.23539062e-08,2.07703125e-01
-6.23139063e-08,2.07696875e-01
-6.22739062e-08,2.07703125e-01
-6.22339062e-08,2.07696875e-01
-6.21939062e-08,2.07704688e-01
-6.21539062e-08,2.07695313e-01
-6.21139063e-08,2.07704688e-01
-6.20739062e-08,2.07693750e-01
-6.20339063e-08,2.07706250e-01
-6.19939062e-08,2.07692188e-01
-6.19539062e-08,2.07709375e-01
-6.19139062e-08,2.07689063e-01
-6.18739062e-08,2.07714063e-01
-6.18339063e-08,2.07681250e-01
-6.17939062e-08,2.07728125e-01
-6.17539063e-08,2.07648438e-01
-6.17139062e-08,2.07904688e-01
-6.16739062e-08,2.08157813e-01
-6.16339062e-08,2.08065625e-01
-6.15939062e-08,2.08126563e-01
-6.15539063e-08,2.08076563e-01
-6.15139062e-08,2.08123438e-01
-6.14739063e-08,2.08073438e-01
-6.14339062e-08,2.08134375e-01
-6.13939062e-08,2.08043750e-01
-6.13539062e-08,2.08307813e-01
-6.13139062e-08,2.08556250e-01
-6.12739063e-08,2.08467188e-01
-6.12339062e-08,2.08526563e-01
-6.11939063e-08,2.08476563e-01
-6.11539062e-08,2.08523438e-01
-6.11139062e-08,2.08473438e-01
-6.10739062e-08,2.08535938e-01
-6.10339062e-08,2.08440625e-01
-6.09939063e-08,2.08712500e-01
-6.09539062e-08,2.08950000e-01
-6.09139063e-08,2.08873438e-01
-6.08739062e-08,2.08917188e-01
-6.08339062e-08,2.08887500e-01
-6.07939062e-08,2.08909375e-01
-6.07539062e-08,2.08892187e-01
-6.07139063e-08,2.08906250e-01
-6.06739062e-08,2.08893750e-01
