Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.09375000
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39637500e-08,1.95100000e-01
-6.39237500e-08,1.94837500e-01
-6.38837500e-08,1.94937500e-01
-6.38437500e-08,1.94871875e-01
-6.38037500e-08,1.94923438e-01
-6.37637500e-08,1.94879688e-01
-6.37237500e-08,1.94918750e-01
-6.36837500e-08,1.94882813e-01
-6.36437500e-08,1.94915625e-01
-6.36037500e-08,1.94885937e-01
-6.35637500e-08,1.94914063e-01
-6.35237500e-08,1.94885937e-01
-6.34837500e-08,1.94912500e-01
-6.34437500e-08,1.94887500e-01
-6.34037500e-08,1.94912500e-01
-6.33637500e-08,1.94885937e-01
-6.33237500e-08,1.94914063e-01
-6.32837500e-08,1.94885937e-01
-6.32437500e-08,1.94915625e-01
-6.32037500e-08,1.94882813e-01
-6.31637500e-08,1.94920312e-01
-6.31237500e-08,1.94875000e-01
-6.30837500e-08,1.94934375e-01
-6.30437500e-08,1.94842188e-01
-6.30037500e-08,1.95110937e-01
-6.29637500e-08,1.95351563e-01
-6.29237500e-08,1.95271875e-01
-6.28837500e-08,1.95318750e-01
-6.28437500e-08,1.95284375e-01
-6.28037500e-08,1.95312500e-01
-6.27637500e-08,1.95289062e-01
-6.27237500e-08,1.95310938e-01
-6.26837500e-08,1.95289062e-01
-6.26437500e-08,1.95310938e-01
-6.26037500e-08,1.95287500e-01
-6.25637500e-08,1.95315625e-01
-6.25237500e-08,1.95279688e-01
-6.24837500e-08,1.95329688e-01
-6.24437500e-08,1.95245313e-01
-6.24037500e-08,1.95506250e-01
-6.23637500e-08,1.95756250e-01
-6.23237500e-08,1.95668750e-01
-6.22837500e-08,1.95723438e-01
-6.22437500e-08,1.95681250e-01
-6.22037500e-08,1.95715625e-01
-6.21637500e-08,1.95685938e-01
-6.21237500e-08,1.95712500e-01
-6.20837500e-08,1.95689063e-01
-6.20437500e-08,1.95710938e-01
-6.20037500e-08,1.95690625e-01
-6.19637500e-08,1.95709375e-01
-6.19237500e-08,1.95690625e-01
-6.18837500e-08,1.95709375e-01
-6.18437500e-08,1.95690625e-01
-6.18037500e-08,1.95709375e-01
-6.17637500e-08,1.95690625e-01
-6.17237500e-08,1.95709375e-01
-6.16837500e-08,1.95690625e-01
-6.16437500e-08,1.95710938e-01
-6.16037500e-08,1.95689063e-01
-6.15637500e-08,1.95710938e-01
-6.15237500e-08,1.95687500e-01
-6.14837500e-08,1.95714063e-01
-6.14437500e-08,1.95684375e-01
-6.14037500e-08,1.95718750e-01
-6.13637500e-08,1.95676563e-01
-6.13237500e-08,1.95732813e-01
-6.12837500e-08,1.95642188e-01
-6.12437500e-08,1.95910937e-01
-6.12037500e-08,1.96151563e-01
-6.11637500e-08,1.96073438e-01
-6.11237500e-08,1.96117188e-01
-6.10837500e-08,1.96087500e-01
-6.10437500e-08,1.96109375e-01
-6.10037500e-08,1.96092188e-01
-6.09637500e-08,1.96106250e-01
-6.09237500e-08,1.96093750e-01
-6.08837500e-08,1.96104688e-01
-6.08437500e-08,1.96095313e-01
-6.08037500e-08,1.96103125e-01
-6.07637500e-08,1.96096875e-01
-6.07237500e-08,1.96103125e-01
-6.06837500e-08,1.96096875e-01
-6.06437500e-08,1.96101562e-01
