Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.12109375
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39648437e-08,1.97696875e-01
-6.39248438e-08,1.97703125e-01
-6.38848437e-08,1.97696875e-01
-6.38448438e-08,1.97703125e-01
-6.38048437e-08,1.97696875e-01
-6.37648437e-08,1.97703125e-01
-6.37248437e-08,1.97696875e-01
-6.36848437e-08,1.97703125e-01
-6.36448438e-08,1.97698438e-01
-6.36048437e-08,1.97701563e-01
-6.35648438e-08,1.97698438e-01
-6.35248437e-08,1.97701563e-01
-6.34848437e-08,1.97698438e-01
-6.34448437e-08,1.97701563e-01
-6.34048437e-08,1.97698438e-01
-6.33648438e-08,1.97701563e-01
-6.33248437e-08,1.97698438e-01
-6.32848437e-08,1.97701563e-01
-6.32448437e-08,1.97698438e-01
-6.32048437e-08,1.97701563e-01
-6.31648437e-08,1.97698438e-01
-6.31248437e-08,1.97701563e-01
-6.30848438e-08,1.97698438e-01
-6.30448437e-08,1.97701563e-01
-6.30048437e-08,1.97698438e-01
-6.29648437e-08,1.97701563e-01
-6.29248437e-08,1.97698438e-01
-6.28848437e-08,1.97700000e-01
-6.28448437e-08,1.97700000e-01
-6.28048438e-08,1.97700000e-01
-6.27648437e-08,1.97700000e-01
-6.27248437e-08,1.97700000e-01
-6.26848437e-08,1.97700000e-01
-6.26448437e-08,1.97700000e-01
-6.26048437e-08,1.97700000e-01
-6.25648437e-08,1.97700000e-01
-6.25248438e-08,1.97700000e-01
-6.24848437e-08,1.97700000e-01
-6.24448437e-08,1.97700000e-01
-6.24048437e-08,1.97700000e-01
-6.23648437e-08,1.97700000e-01
-6.23248437e-08,1.97700000e-01
-6.22848437e-08,1.97700000e-01
-6.22448438e-08,1.97700000e-01
-6.22048437e-08,1.97700000e-01
-6.21648437e-08,1.97700000e-01
-6.21248437e-08,1.97700000e-01
-6.20848437e-08,1.97700000e-01
-6.20448437e-08,1.97700000e-01
-6.20048437e-08,1.97700000e-01
-6.19648438e-08,1.97700000e-01
-6.19248437e-08,1.97700000e-01
-6.18848437e-08,1.97700000e-01
-6.18448437e-08,1.97700000e-01
-6.18048437e-08,1.97700000e-01
-6.17648437e-08,1.97700000e-01
-6.17248437e-08,1.97700000e-01
-6.16848438e-08,1.97700000e-01
-6.16448437e-08,1.97700000e-01
-6.16048437e-08,1.97700000e-01
-6.15648437e-08,1.97701563e-01
-6.15248437e-08,1.97698438e-01
-6.14848437e-08,1.97701563e-01
-6.14448437e-08,1.97698438e-01
-6.14048438e-08,1.97701563e-01
-6.13648437e-08,1.97698438e-01
-6.13248437e-08,1.97701563e-01
-6.12848437e-08,1.97698438e-01
-6.12448437e-08,1.97701563e-01
-6.12048438e-08,1.97698438e-01
-6.11648437e-08,1.97701563e-01
-6.11248438e-08,1.97698438e-01
-6.10848437e-08,1.97701563e-01
-6.10448437e-08,1.97698438e-01
-6.10048437e-08,1.97701563e-01
-6.09648437e-08,1.97698438e-01
-6.09248438e-08,1.97701563e-01
-6.08848437e-08,1.97696875e-01
-6.08448438e-08,1.97703125e-01
-6.08048437e-08,1.97696875e-01
-6.07648437e-08,1.97703125e-01
-6.07248437e-08,1.97696875e-01
-6.06848437e-08,1.97703125e-01
-6.06448438e-08,1.97695312e-01
