Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.82421875
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39929688e-08,1.92467187e-01
-6.39529687e-08,1.92523438e-01
-6.39129687e-08,1.92481250e-01
-6.38729687e-08,1.92515625e-01
-6.38329687e-08,1.92487500e-01
-6.37929688e-08,1.92510938e-01
-6.37529687e-08,1.92492188e-01
-6.37129688e-08,1.92506250e-01
-6.36729687e-08,1.92495313e-01
-6.36329687e-08,1.92503125e-01
-6.35929687e-08,1.92498438e-01
-6.35529687e-08,1.92500000e-01
-6.35129688e-08,1.92504687e-01
-6.34729687e-08,1.92490625e-01
-6.34329688e-08,1.92518750e-01
-6.33929687e-08,1.92456250e-01
-6.33529687e-08,1.92696875e-01
-6.33129687e-08,1.92965625e-01
-6.32729687e-08,1.92859375e-01
-6.32329688e-08,1.92931250e-01
-6.31929687e-08,1.92873438e-01
-6.31529688e-08,1.92925000e-01
-6.31129687e-08,1.92876563e-01
-6.30729687e-08,1.92921875e-01
-6.30329687e-08,1.92878125e-01
-6.29929687e-08,1.92921875e-01
-6.29529688e-08,1.92876563e-01
-6.29129687e-08,1.92926563e-01
-6.28729688e-08,1.92870313e-01
-6.28329687e-08,1.92939063e-01
-6.27929687e-08,1.92835937e-01
-6.27529687e-08,1.93117188e-01
-6.27129687e-08,1.93345313e-01
-6.26729688e-08,1.93278125e-01
-6.26329687e-08,1.93314062e-01
-6.25929688e-08,1.93290625e-01
-6.25529687e-08,1.93306250e-01
-6.25129687e-08,1.93295313e-01
-6.24729687e-08,1.93303125e-01
-6.24329687e-08,1.93296875e-01
-6.23929688e-08,1.93301562e-01
-6.23529687e-08,1.93298438e-01
-6.23129688e-08,1.93301562e-01
-6.22729687e-08,1.93298438e-01
-6.22329687e-08,1.93301562e-01
-6.21929687e-08,1.93298438e-01
-6.21529687e-08,1.93301562e-01
-6.21129688e-08,1.93296875e-01
-6.20729687e-08,1.93303125e-01
-6.20329688e-08,1.93296875e-01
-6.19929687e-08,1.93304688e-01
-6.19529687e-08,1.93293750e-01
-6.19129687e-08,1.93307813e-01
-6.18729687e-08,1.93289062e-01
-6.18329688e-08,1.93315625e-01
-6.17929687e-08,1.93275000e-01
-6.17529687e-08,1.93350000e-01
-6.17129687e-08,1.93096875e-01
-6.16729687e-08,1.92840625e-01
-6.16329687e-08,1.92934375e-01
-6.15929687e-08,1.92875000e-01
-6.15529688e-08,1.92920312e-01
-6.15129687e-08,1.92882813e-01
-6.14729687e-08,1.92915625e-01
-6.14329687e-08,1.92885937e-01
-6.13929687e-08,1.92914063e-01
-6.13529687e-08,1.92887500e-01
-6.13129687e-08,1.92912500e-01
-6.12729688e-08,1.92889063e-01
-6.12329687e-08,1.92910938e-01
-6.11929687e-08,1.92889063e-01
-6.11529687e-08,1.92910938e-01
-6.11129687e-08,1.92889063e-01
-6.10729687e-08,1.92910938e-01
-6.10329687e-08,1.92889063e-01
-6.09929688e-08,1.92909375e-01
-6.09529687e-08,1.92890625e-01
-6.09129687e-08,1.92909375e-01
-6.08729687e-08,1.92890625e-01
-6.08329687e-08,1.92909375e-01
-6.07929687e-08,1.92889063e-01
-6.07529687e-08,1.92910938e-01
-6.07129688e-08,1.92889063e-01
-6.06729687e-08,1.92910938e-01
