Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.14062500
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39656250e-08,1.89298437e-01
-6.39256250e-08,1.89304688e-01
-6.38856250e-08,1.89292188e-01
-6.38456250e-08,1.89314063e-01
-6.38056250e-08,1.89276562e-01
-6.37656250e-08,1.89348437e-01
-6.37256250e-08,1.89098437e-01
-6.36856250e-08,1.88839063e-01
-6.36456250e-08,1.88935938e-01
-6.36056250e-08,1.88873438e-01
-6.35656250e-08,1.88921875e-01
-6.35256250e-08,1.88881250e-01
-6.34856250e-08,1.88917188e-01
-6.34456250e-08,1.88884375e-01
-6.34056250e-08,1.88915625e-01
-6.33656250e-08,1.88884375e-01
-6.33256250e-08,1.88915625e-01
-6.32856250e-08,1.88882812e-01
-6.32456250e-08,1.88918750e-01
-6.32056250e-08,1.88879688e-01
-6.31656250e-08,1.88925000e-01
-6.31256250e-08,1.88865625e-01
-6.30856250e-08,1.88957813e-01
-6.30456250e-08,1.88689063e-01
-6.30056250e-08,1.88448438e-01
-6.29656250e-08,1.88528125e-01
-6.29256250e-08,1.88481250e-01
-6.28856250e-08,1.88514062e-01
-6.28456250e-08,1.88487500e-01
-6.28056250e-08,1.88510938e-01
-6.27656250e-08,1.88489062e-01
-6.27256250e-08,1.88509375e-01
-6.26856250e-08,1.88489062e-01
-6.26456250e-08,1.88512500e-01
-6.26056250e-08,1.88485938e-01
-6.25656250e-08,1.88518750e-01
-6.25256250e-08,1.88473438e-01
-6.24856250e-08,1.88551563e-01
-6.24456250e-08,1.88296875e-01
-6.24056250e-08,1.88039063e-01
-6.23656250e-08,1.88137500e-01
-6.23256250e-08,1.88070313e-01
-6.22856250e-08,1.88128125e-01
-6.22456250e-08,1.88071875e-01
-6.22056250e-08,1.88131250e-01
-6.21656250e-08,1.88059375e-01
-6.21256250e-08,1.88164063e-01
-6.20856250e-08,1.87882812e-01
-6.20456250e-08,1.87654688e-01
-6.20056250e-08,1.87720313e-01
-6.19656250e-08,1.87690625e-01
-6.19256250e-08,1.87703125e-01
-6.18856250e-08,1.87704687e-01
-6.18456250e-08,1.87684375e-01
-6.18056250e-08,1.87740625e-01
-6.17656250e-08,1.87506250e-01
-6.17256250e-08,1.87231250e-01
-6.16856250e-08,1.87346875e-01
-6.16456250e-08,1.87260938e-01
-6.16056250e-08,1.87339063e-01
-6.15656250e-08,1.87254688e-01
-6.15256250e-08,1.87367188e-01
-6.14856250e-08,1.87082813e-01
-6.14456250e-08,1.86853125e-01
-6.14056250e-08,1.86926563e-01
-6.13656250e-08,1.86879688e-01
-6.13256250e-08,1.86920313e-01
-6.12856250e-08,1.86871875e-01
-6.12456250e-08,1.86950000e-01
-6.12056250e-08,1.86698438e-01
-6.11656250e-08,1.86439063e-01
-6.11256250e-08,1.86539063e-01
-6.10856250e-08,1.86468750e-01
-6.10456250e-08,1.86526562e-01
-6.10056250e-08,1.86475000e-01
-6.09656250e-08,1.86525000e-01
-6.09256250e-08,1.86475000e-01
-6.08856250e-08,1.86526562e-01
-6.08456250e-08,1.86470313e-01
-6.08056250e-08,1.86534375e-01
-6.07656250e-08,1.86456250e-01
-6.07256250e-08,1.86570313e-01
-6.06856250e-08,1.86276563e-01
-6.06456250e-08,1.86060937e-01
