Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.87109375
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39948438e-08,1.88890625e-01
-6.39548437e-08,1.88910938e-01
-6.39148438e-08,1.88889063e-01
-6.38748437e-08,1.88910938e-01
-6.38348437e-08,1.88889063e-01
-6.37948437e-08,1.88912500e-01
-6.37548437e-08,1.88887500e-01
-6.37148438e-08,1.88914063e-01
-6.36748437e-08,1.88884375e-01
-6.36348438e-08,1.88917188e-01
-6.35948437e-08,1.88881250e-01
-6.35548437e-08,1.88923438e-01
-6.35148437e-08,1.88871875e-01
-6.34748437e-08,1.88937500e-01
-6.34348438e-08,1.88835937e-01
-6.33948437e-08,1.89117188e-01
-6.33548437e-08,1.89343750e-01
-6.33148437e-08,1.89281250e-01
-6.32748437e-08,1.89307813e-01
-6.32348437e-08,1.89300000e-01
-6.31948437e-08,1.89292188e-01
-6.31548438e-08,1.89318750e-01
-6.31148437e-08,1.89254688e-01
-6.30748437e-08,1.89498438e-01
-6.30348437e-08,1.89764062e-01
-6.29948437e-08,1.89657812e-01
-6.29548437e-08,1.89734375e-01
-6.29148437e-08,1.89665625e-01
-6.28748438e-08,1.89739062e-01
-6.28348437e-08,1.89639063e-01
-6.27948437e-08,1.89912500e-01
-6.27548437e-08,1.90151563e-01
-6.27148437e-08,1.90068750e-01
-6.26748437e-08,1.90123438e-01
-6.26348437e-08,1.90078125e-01
-6.25948438e-08,1.90121875e-01
-6.25548437e-08,1.90073437e-01
-6.25148437e-08,1.90134375e-01
-6.24748437e-08,1.90040625e-01
-6.24348437e-08,1.90310937e-01
-6.23948437e-08,1.90551562e-01
-6.23548437e-08,1.90471875e-01
-6.23148438e-08,1.90518750e-01
-6.22748437e-08,1.90485938e-01
-6.22348437e-08,1.90510938e-01
-6.21948437e-08,1.90490625e-01
-6.21548437e-08,1.90507813e-01
-6.21148437e-08,1.90493750e-01
-6.20748437e-08,1.90504688e-01
-6.20348438e-08,1.90495313e-01
-6.19948437e-08,1.90504688e-01
-6.19548437e-08,1.90496875e-01
-6.19148437e-08,1.90503125e-01
-6.18748437e-08,1.90496875e-01
-6.18348437e-08,1.90501562e-01
-6.17948437e-08,1.90498438e-01
-6.17548438e-08,1.90501562e-01
-6.17148437e-08,1.90498438e-01
-6.16748437e-08,1.90500000e-01
-6.16348437e-08,1.90500000e-01
-6.15948437e-08,1.90500000e-01
-6.15548437e-08,1.90500000e-01
-6.15148437e-08,1.90498438e-01
-6.14748438e-08,1.90501562e-01
-6.14348437e-08,1.90498438e-01
-6.13948437e-08,1.90503125e-01
-6.13548437e-08,1.90496875e-01
-6.13148437e-08,1.90504688e-01
-6.12748438e-08,1.90493750e-01
-6.12348437e-08,1.90507813e-01
-6.11948438e-08,1.90489063e-01
-6.11548437e-08,1.90517188e-01
-6.11148437e-08,1.90473438e-01
-6.10748437e-08,1.90551562e-01
-6.10348437e-08,1.90295313e-01
-6.09948438e-08,1.90042188e-01
-6.09548437e-08,1.90134375e-01
-6.09148438e-08,1.90075000e-01
-6.08748437e-08,1.90120312e-01
-6.08348437e-08,1.90082813e-01
-6.07948437e-08,1.90115625e-01
-6.07548437e-08,1.90085937e-01
-6.07148438e-08,1.90114063e-01
-6.06748437e-08,1.90087500e-01
