Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.05859375
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39623437e-08,1.88450000e-01
-6.39223437e-08,1.88703125e-01
-6.38823437e-08,1.88959375e-01
-6.38423437e-08,1.88862500e-01
-6.38023437e-08,1.88928125e-01
-6.37623438e-08,1.88875000e-01
-6.37223437e-08,1.88921875e-01
-6.36823437e-08,1.88878125e-01
-6.36423437e-08,1.88921875e-01
-6.36023437e-08,1.88878125e-01
-6.35623437e-08,1.88923438e-01
-6.35223437e-08,1.88873438e-01
-6.34823438e-08,1.88931250e-01
-6.34423437e-08,1.88859375e-01
-6.34023437e-08,1.88965625e-01
-6.33623437e-08,1.88681250e-01
-6.33223437e-08,1.88457813e-01
-6.32823438e-08,1.88518750e-01
-6.32423437e-08,1.88492188e-01
-6.32023438e-08,1.88503125e-01
-6.31623437e-08,1.88501562e-01
-6.31223437e-08,1.88495313e-01
-6.30823437e-08,1.88509375e-01
-6.30423437e-08,1.88487500e-01
-6.30023438e-08,1.88518750e-01
-6.29623437e-08,1.88470313e-01
-6.29223438e-08,1.88556250e-01
-6.28823437e-08,1.88290625e-01
-6.28423437e-08,1.88048437e-01
-6.28023437e-08,1.88126563e-01
-6.27623437e-08,1.88084375e-01
-6.27223438e-08,1.88109375e-01
-6.26823437e-08,1.88095313e-01
-6.26423438e-08,1.88098437e-01
-6.26023437e-08,1.88107812e-01
-6.25623437e-08,1.88081250e-01
-6.25223437e-08,1.88143750e-01
-6.24823437e-08,1.87901563e-01
-6.24423438e-08,1.87635938e-01
-6.24023437e-08,1.87739062e-01
-6.23623438e-08,1.87670313e-01
-6.23223437e-08,1.87723438e-01
-6.22823437e-08,1.87679687e-01
-6.22423437e-08,1.87718750e-01
-6.22023437e-08,1.87682813e-01
-6.21623438e-08,1.87715625e-01
-6.21223437e-08,1.87685938e-01
-6.20823438e-08,1.87714063e-01
-6.20423437e-08,1.87687500e-01
-6.20023437e-08,1.87712500e-01
-6.19623437e-08,1.87687500e-01
-6.19223437e-08,1.87712500e-01
-6.18823438e-08,1.87687500e-01
-6.18423437e-08,1.87710938e-01
-6.18023438e-08,1.87689063e-01
-6.17623437e-08,1.87710938e-01
-6.17223437e-08,1.87689063e-01
-6.16823437e-08,1.87710938e-01
-6.16423437e-08,1.87687500e-01
-6.16023438e-08,1.87712500e-01
-6.15623437e-08,1.87687500e-01
-6.15223438e-08,1.87712500e-01
-6.14823437e-08,1.87685938e-01
-6.14423437e-08,1.87714063e-01
-6.14023437e-08,1.87684375e-01
-6.13623437e-08,1.87717187e-01
-6.13223438e-08,1.87681250e-01
-6.12823437e-08,1.87721875e-01
-6.12423437e-08,1.87671875e-01
-6.12023437e-08,1.87737500e-01
-6.11623437e-08,1.87637500e-01
-6.11223437e-08,1.87915625e-01
-6.10823437e-08,1.88145312e-01
-6.10423438e-08,1.88078125e-01
-6.10023437e-08,1.88110938e-01
-6.09623437e-08,1.88095313e-01
-6.09223437e-08,1.88100000e-01
-6.08823437e-08,1.88104688e-01
-6.08423437e-08,1.88089063e-01
-6.08023437e-08,1.88120312e-01
-6.07623438e-08,1.88053125e-01
-6.07223437e-08,1.88300000e-01
-6.06823437e-08,1.88564063e-01
-6.06423437e-08,1.88459375e-01
