Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.85546875
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39942187e-08,1.88495313e-01
-6.39542187e-08,1.88504688e-01
-6.39142187e-08,1.88496875e-01
-6.38742187e-08,1.88503125e-01
-6.38342188e-08,1.88496875e-01
-6.37942187e-08,1.88503125e-01
-6.37542188e-08,1.88496875e-01
-6.37142187e-08,1.88503125e-01
-6.36742187e-08,1.88496875e-01
-6.36342187e-08,1.88501562e-01
-6.35942187e-08,1.88498438e-01
-6.35542188e-08,1.88501562e-01
-6.35142187e-08,1.88498438e-01
-6.34742188e-08,1.88501562e-01
-6.34342187e-08,1.88498438e-01
-6.33942187e-08,1.88501562e-01
-6.33542187e-08,1.88498438e-01
-6.33142187e-08,1.88501562e-01
-6.32742188e-08,1.88498438e-01
-6.32342187e-08,1.88501562e-01
-6.31942188e-08,1.88498438e-01
-6.31542187e-08,1.88501562e-01
-6.31142187e-08,1.88498438e-01
-6.30742187e-08,1.88501562e-01
-6.30342187e-08,1.88498438e-01
-6.29942188e-08,1.88501562e-01
-6.29542187e-08,1.88498438e-01
-6.29142187e-08,1.88501562e-01
-6.28742187e-08,1.88498438e-01
-6.28342187e-08,1.88501562e-01
-6.27942187e-08,1.88498438e-01
-6.27542187e-08,1.88501562e-01
-6.27142188e-08,1.88498438e-01
-6.26742187e-08,1.88501562e-01
-6.26342187e-08,1.88498438e-01
-6.25942187e-08,1.88501562e-01
-6.25542187e-08,1.88498438e-01
-6.25142187e-08,1.88501562e-01
-6.24742187e-08,1.88498438e-01
-6.24342188e-08,1.88501562e-01
-6.23942187e-08,1.88498438e-01
-6.23542187e-08,1.88501562e-01
-6.23142187e-08,1.88498438e-01
-6.22742187e-08,1.88501562e-01
-6.22342187e-08,1.88498438e-01
-6.21942187e-08,1.88501562e-01
-6.21542188e-08,1.88498438e-01
-6.21142187e-08,1.88501562e-01
-6.20742187e-08,1.88498438e-01
-6.20342187e-08,1.88501562e-01
-6.19942187e-08,1.88498438e-01
-6.19542187e-08,1.88503125e-01
-6.19142187e-08,1.88496875e-01
-6.18742188e-08,1.88503125e-01
-6.18342187e-08,1.88496875e-01
-6.17942187e-08,1.88504688e-01
-6.17542187e-08,1.88495313e-01
-6.17142187e-08,1.88506250e-01
-6.16742187e-08,1.88492188e-01
-6.16342187e-08,1.88509375e-01
-6.15942188e-08,1.88487500e-01
-6.15542187e-08,1.88517188e-01
-6.15142187e-08,1.88473438e-01
-6.14742187e-08,1.88551563e-01
-6.14342187e-08,1.88295313e-01
-6.13942187e-08,1.88042188e-01
-6.13542187e-08,1.88134375e-01
-6.13142188e-08,1.88075000e-01
-6.12742187e-08,1.88121875e-01
-6.12342187e-08,1.88081250e-01
-6.11942187e-08,1.88117188e-01
-6.11542187e-08,1.88084375e-01
-6.11142187e-08,1.88115625e-01
-6.10742187e-08,1.88084375e-01
-6.10342188e-08,1.88115625e-01
-6.09942187e-08,1.88084375e-01
-6.09542187e-08,1.88115625e-01
-6.09142187e-08,1.88082813e-01
-6.08742187e-08,1.88118750e-01
-6.08342188e-08,1.88078125e-01
-6.07942187e-08,1.88126563e-01
-6.07542188e-08,1.88064063e-01
-6.07142187e-08,1.88160938e-01
-6.06742187e-08,1.87885938e-01
