Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.13671875
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39654687e-08,1.99662500e-01
-6.39254687e-08,1.99760938e-01
-6.38854687e-08,1.99487500e-01
-6.38454687e-08,1.99250000e-01
-6.38054688e-08,1.99326562e-01
-6.37654687e-08,1.99281250e-01
-6.37254687e-08,1.99314062e-01
-6.36854687e-08,1.99285938e-01
-6.36454687e-08,1.99314062e-01
-6.36054687e-08,1.99284375e-01
-6.35654687e-08,1.99318750e-01
-6.35254688e-08,1.99273438e-01
-6.34854687e-08,1.99351562e-01
-6.34454687e-08,1.99096875e-01
-6.34054687e-08,1.98840625e-01
-6.33654687e-08,1.98937500e-01
-6.33254687e-08,1.98871875e-01
-6.32854687e-08,1.98925000e-01
-6.32454688e-08,1.98876563e-01
-6.32054687e-08,1.98923438e-01
-6.31654687e-08,1.98873437e-01
-6.31254687e-08,1.98929688e-01
-6.30854687e-08,1.98860938e-01
-6.30454687e-08,1.98964063e-01
-6.30054687e-08,1.98682813e-01
-6.29654688e-08,1.98454688e-01
-6.29254687e-08,1.98521875e-01
-6.28854687e-08,1.98487500e-01
-6.28454687e-08,1.98507813e-01
-6.28054687e-08,1.98495313e-01
-6.27654687e-08,1.98503125e-01
-6.27254687e-08,1.98500000e-01
-6.26854688e-08,1.98498438e-01
-6.26454687e-08,1.98503125e-01
-6.26054687e-08,1.98495313e-01
-6.25654687e-08,1.98507813e-01
-6.25254687e-08,1.98489063e-01
-6.24854687e-08,1.98515625e-01
-6.24454687e-08,1.98475000e-01
-6.24054688e-08,1.98550000e-01
-6.23654687e-08,1.98296875e-01
-6.23254687e-08,1.98040625e-01
-6.22854687e-08,1.98134375e-01
-6.22454687e-08,1.98073438e-01
-6.22054687e-08,1.98121875e-01
-6.21654687e-08,1.98081250e-01
-6.21254688e-08,1.98117188e-01
-6.20854687e-08,1.98082813e-01
-6.20454687e-08,1.98117188e-01
-6.20054687e-08,1.98081250e-01
-6.19654687e-08,1.98120313e-01
-6.19254687e-08,1.98075000e-01
-6.18854687e-08,1.98134375e-01
-6.18454688e-08,1.98042188e-01
-6.18054687e-08,1.98310938e-01
-6.17654687e-08,1.98551563e-01
-6.17254687e-08,1.98471875e-01
-6.16854687e-08,1.98520313e-01
-6.16454688e-08,1.98484375e-01
-6.16054687e-08,1.98512500e-01
-6.15654688e-08,1.98489063e-01
-6.15254687e-08,1.98510938e-01
-6.14854687e-08,1.98489063e-01
-6.14454687e-08,1.98510938e-01
-6.14054687e-08,1.98489063e-01
-6.13654688e-08,1.98512500e-01
-6.13254687e-08,1.98485938e-01
-6.12854688e-08,1.98517187e-01
-6.12454687e-08,1.98478125e-01
-6.12054687e-08,1.98531250e-01
-6.11654687e-08,1.98445312e-01
-6.11254687e-08,1.98707812e-01
-6.10854688e-08,1.98954688e-01
-6.10454687e-08,1.98868750e-01
-6.10054688e-08,1.98921875e-01
-6.09654687e-08,1.98882813e-01
-6.09254687e-08,1.98914063e-01
-6.08854687e-08,1.98887500e-01
-6.08454687e-08,1.98910937e-01
-6.08054688e-08,1.98890625e-01
-6.07654687e-08,1.98909375e-01
-6.07254688e-08,1.98890625e-01
-6.06854687e-08,1.98907813e-01
-6.06454687e-08,1.98892188e-01
