Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.20703125
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39682812e-08,1.93701563e-01
-6.39282812e-08,1.93698438e-01
-6.38882812e-08,1.93701563e-01
-6.38482812e-08,1.93698438e-01
-6.38082812e-08,1.93701563e-01
-6.37682812e-08,1.93698438e-01
-6.37282813e-08,1.93701563e-01
-6.36882812e-08,1.93698438e-01
-6.36482812e-08,1.93701563e-01
-6.36082812e-08,1.93700000e-01
-6.35682812e-08,1.93700000e-01
-6.35282812e-08,1.93700000e-01
-6.34882812e-08,1.93700000e-01
-6.34482813e-08,1.93700000e-01
-6.34082812e-08,1.93700000e-01
-6.33682812e-08,1.93700000e-01
-6.33282812e-08,1.93700000e-01
-6.32882812e-08,1.93700000e-01
-6.32482812e-08,1.93700000e-01
-6.32082812e-08,1.93700000e-01
-6.31682813e-08,1.93700000e-01
-6.31282812e-08,1.93701563e-01
-6.30882812e-08,1.93698438e-01
-6.30482812e-08,1.93701563e-01
-6.30082812e-08,1.93698438e-01
-6.29682812e-08,1.93701563e-01
-6.29282812e-08,1.93698438e-01
-6.28882813e-08,1.93703125e-01
-6.28482812e-08,1.93696875e-01
-6.28082812e-08,1.93703125e-01
-6.27682812e-08,1.93695312e-01
-6.27282812e-08,1.93704688e-01
-6.26882812e-08,1.93693750e-01
-6.26482812e-08,1.93707813e-01
-6.26082813e-08,1.93690625e-01
-6.25682812e-08,1.93712500e-01
-6.25282812e-08,1.93681250e-01
-6.24882812e-08,1.93728125e-01
-6.24482812e-08,1.93646875e-01
-6.24082812e-08,1.93906250e-01
-6.23682812e-08,1.94156250e-01
-6.23282813e-08,1.94067188e-01
-6.22882812e-08,1.94123437e-01
-6.22482812e-08,1.94082813e-01
-6.22082812e-08,1.94115625e-01
-6.21682812e-08,1.94087500e-01
-6.21282813e-08,1.94110937e-01
-6.20882812e-08,1.94090625e-01
-6.20482813e-08,1.94109375e-01
-6.20082812e-08,1.94092188e-01
-6.19682812e-08,1.94107813e-01
-6.19282812e-08,1.94092188e-01
-6.18882812e-08,1.94106250e-01
-6.18482813e-08,1.94093750e-01
-6.18082812e-08,1.94106250e-01
-6.17682813e-08,1.94095313e-01
-6.17282812e-08,1.94104688e-01
-6.16882812e-08,1.94095313e-01
-6.16482812e-08,1.94104688e-01
-6.16082812e-08,1.94096875e-01
-6.15682813e-08,1.94103125e-01
-6.15282812e-08,1.94098437e-01
-6.14882813e-08,1.94101563e-01
-6.14482812e-08,1.94100000e-01
-6.14082812e-08,1.94098437e-01
-6.13682812e-08,1.94103125e-01
-6.13282812e-08,1.94093750e-01
-6.12882813e-08,1.94110937e-01
-6.12482812e-08,1.94079688e-01
-6.12082813e-08,1.94145313e-01
-6.11682812e-08,1.93903125e-01
-6.11282812e-08,1.93634375e-01
-6.10882812e-08,1.93742187e-01
-6.10482812e-08,1.93667188e-01
-6.10082813e-08,1.93729687e-01
-6.09682812e-08,1.93673438e-01
-6.09282813e-08,1.93726563e-01
-6.08882812e-08,1.93673438e-01
-6.08482812e-08,1.93728125e-01
-6.08082812e-08,1.93670312e-01
-6.07682812e-08,1.93734375e-01
-6.07282813e-08,1.93656250e-01
-6.06882812e-08,1.93768750e-01
-6.06482813e-08,1.93478125e-01
