Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.87109375
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39948438e-08,1.85700000e-01
-6.39548437e-08,1.85700000e-01
-6.39148438e-08,1.85700000e-01
-6.38748437e-08,1.85700000e-01
-6.38348437e-08,1.85700000e-01
-6.37948437e-08,1.85700000e-01
-6.37548437e-08,1.85700000e-01
-6.37148438e-08,1.85700000e-01
-6.36748437e-08,1.85700000e-01
-6.36348438e-08,1.85700000e-01
-6.35948437e-08,1.85700000e-01
-6.35548437e-08,1.85698438e-01
-6.35148437e-08,1.85701563e-01
-6.34748437e-08,1.85698438e-01
-6.34348438e-08,1.85701563e-01
-6.33948437e-08,1.85698438e-01
-6.33548437e-08,1.85701563e-01
-6.33148437e-08,1.85698438e-01
-6.32748437e-08,1.85701563e-01
-6.32348437e-08,1.85698438e-01
-6.31948437e-08,1.85701563e-01
-6.31548438e-08,1.85698438e-01
-6.31148437e-08,1.85701563e-01
-6.30748437e-08,1.85698438e-01
-6.30348437e-08,1.85701563e-01
-6.29948437e-08,1.85696875e-01
-6.29548437e-08,1.85703125e-01
-6.29148437e-08,1.85696875e-01
-6.28748438e-08,1.85703125e-01
-6.28348437e-08,1.85696875e-01
-6.27948437e-08,1.85703125e-01
-6.27548437e-08,1.85696875e-01
-6.27148437e-08,1.85703125e-01
-6.26748437e-08,1.85696875e-01
-6.26348437e-08,1.85703125e-01
-6.25948438e-08,1.85696875e-01
-6.25548437e-08,1.85704688e-01
-6.25148437e-08,1.85695313e-01
-6.24748437e-08,1.85704688e-01
-6.24348437e-08,1.85695313e-01
-6.23948437e-08,1.85704688e-01
-6.23548437e-08,1.85695313e-01
-6.23148438e-08,1.85704688e-01
-6.22748437e-08,1.85693750e-01
-6.22348437e-08,1.85706250e-01
-6.21948437e-08,1.85693750e-01
-6.21548437e-08,1.85707813e-01
-6.21148437e-08,1.85692187e-01
-6.20748437e-08,1.85707813e-01
-6.20348438e-08,1.85690625e-01
-6.19948437e-08,1.85710938e-01
-6.19548437e-08,1.85687500e-01
-6.19148437e-08,1.85714062e-01
-6.18748437e-08,1.85682813e-01
-6.18348437e-08,1.85721875e-01
-6.17948437e-08,1.85668750e-01
-6.17548438e-08,1.85756250e-01
-6.17148437e-08,1.85490625e-01
-6.16748437e-08,1.85246875e-01
-6.16348437e-08,1.85329688e-01
-6.15948437e-08,1.85278125e-01
-6.15548437e-08,1.85318750e-01
-6.15148437e-08,1.85282813e-01
-6.14748438e-08,1.85320313e-01
-6.14348437e-08,1.85273437e-01
-6.13948437e-08,1.85350000e-01
-6.13548437e-08,1.85100000e-01
-6.13148437e-08,1.84834375e-01
-6.12748438e-08,1.84945313e-01
-6.12348437e-08,1.84860938e-01
-6.11948438e-08,1.84940625e-01
-6.11548437e-08,1.84851563e-01
-6.11148437e-08,1.84973438e-01
-6.10748437e-08,1.84673438e-01
-6.10348437e-08,1.84467188e-01
-6.09948438e-08,1.84506250e-01
-6.09548437e-08,1.84507813e-01
-6.09148438e-08,1.84478125e-01
-6.08748437e-08,1.84551563e-01
-6.08348437e-08,1.84292188e-01
-6.07948437e-08,1.84048437e-01
-6.07548437e-08,1.84123438e-01
-6.07148438e-08,1.84090625e-01
-6.06748437e-08,1.84093750e-01
