Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.16015625
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39664062e-08,1.86914063e-01
-6.39264062e-08,1.86885938e-01
-6.38864062e-08,1.86914063e-01
-6.38464062e-08,1.86885938e-01
-6.38064063e-08,1.86914063e-01
-6.37664062e-08,1.86884375e-01
-6.37264063e-08,1.86915625e-01
-6.36864062e-08,1.86882812e-01
-6.36464062e-08,1.86920313e-01
-6.36064062e-08,1.86875000e-01
-6.35664062e-08,1.86934375e-01
-6.35264063e-08,1.86840625e-01
-6.34864062e-08,1.87112500e-01
-6.34464063e-08,1.87350000e-01
-6.34064062e-08,1.87273438e-01
-6.33664062e-08,1.87318750e-01
-6.33264062e-08,1.87285937e-01
-6.32864062e-08,1.87310937e-01
-6.32464063e-08,1.87290625e-01
-6.32064062e-08,1.87307813e-01
-6.31664063e-08,1.87292188e-01
-6.31264062e-08,1.87307813e-01
-6.30864062e-08,1.87292188e-01
-6.30464062e-08,1.87307813e-01
-6.30064062e-08,1.87290625e-01
-6.29664063e-08,1.87310937e-01
-6.29264062e-08,1.87287500e-01
-6.28864063e-08,1.87315625e-01
-6.28464062e-08,1.87279688e-01
-6.28064062e-08,1.87329688e-01
-6.27664062e-08,1.87245313e-01
-6.27264062e-08,1.87507813e-01
-6.26864063e-08,1.87754688e-01
-6.26464062e-08,1.87670313e-01
-6.26064062e-08,1.87720313e-01
-6.25664062e-08,1.87684375e-01
-6.25264062e-08,1.87712500e-01
-6.24864062e-08,1.87690625e-01
-6.24464062e-08,1.87706250e-01
-6.24064063e-08,1.87695313e-01
-6.23664062e-08,1.87701563e-01
-6.23264062e-08,1.87701563e-01
-6.22864062e-08,1.87692187e-01
-6.22464062e-08,1.87717187e-01
-6.22064062e-08,1.87657813e-01
-6.21664062e-08,1.87895312e-01
-6.21264063e-08,1.88167187e-01
-6.20864062e-08,1.88056250e-01
-6.20464062e-08,1.88134375e-01
-6.20064062e-08,1.88068750e-01
-6.19664062e-08,1.88128125e-01
-6.19264062e-08,1.88071875e-01
-6.18864062e-08,1.88126563e-01
-6.18464063e-08,1.88071875e-01
-6.18064062e-08,1.88129688e-01
-6.17664062e-08,1.88065625e-01
-6.17264062e-08,1.88143750e-01
-6.16864062e-08,1.88031250e-01
-6.16464062e-08,1.88320313e-01
-6.16064062e-08,1.88542188e-01
-6.15664063e-08,1.88481250e-01
-6.15264062e-08,1.88509375e-01
-6.14864062e-08,1.88495313e-01
-6.14464062e-08,1.88501562e-01
-6.14064062e-08,1.88500000e-01
-6.13664062e-08,1.88498438e-01
-6.13264062e-08,1.88503125e-01
-6.12864063e-08,1.88496875e-01
-6.12464062e-08,1.88504688e-01
-6.12064062e-08,1.88495313e-01
-6.11664062e-08,1.88504688e-01
-6.11264062e-08,1.88493750e-01
-6.10864062e-08,1.88506250e-01
-6.10464062e-08,1.88493750e-01
-6.10064063e-08,1.88506250e-01
-6.09664062e-08,1.88492188e-01
-6.09264062e-08,1.88507813e-01
-6.08864062e-08,1.88492188e-01
-6.08464062e-08,1.88507813e-01
-6.08064062e-08,1.88492188e-01
-6.07664062e-08,1.88509375e-01
-6.07264063e-08,1.88490625e-01
-6.06864062e-08,1.88509375e-01
-6.06464062e-08,1.88490625e-01
