Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.07421875
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39629687e-08,1.85292188e-01
-6.39229688e-08,1.85307813e-01
-6.38829687e-08,1.85290625e-01
-6.38429687e-08,1.85310937e-01
-6.38029687e-08,1.85287500e-01
-6.37629687e-08,1.85314063e-01
-6.37229688e-08,1.85282813e-01
-6.36829687e-08,1.85321875e-01
-6.36429688e-08,1.85268750e-01
-6.36029687e-08,1.85356250e-01
-6.35629687e-08,1.85090625e-01
-6.35229687e-08,1.84846875e-01
-6.34829687e-08,1.84928125e-01
-6.34429688e-08,1.84881250e-01
-6.34029687e-08,1.84914063e-01
-6.33629688e-08,1.84889063e-01
-6.33229687e-08,1.84909375e-01
-6.32829687e-08,1.84892187e-01
-6.32429687e-08,1.84906250e-01
-6.32029687e-08,1.84895313e-01
-6.31629688e-08,1.84904687e-01
-6.31229687e-08,1.84896875e-01
-6.30829688e-08,1.84903125e-01
-6.30429687e-08,1.84896875e-01
-6.30029687e-08,1.84903125e-01
-6.29629687e-08,1.84898438e-01
-6.29229687e-08,1.84901563e-01
-6.28829688e-08,1.84898438e-01
-6.28429687e-08,1.84901563e-01
-6.28029688e-08,1.84898438e-01
-6.27629687e-08,1.84900000e-01
-6.27229687e-08,1.84900000e-01
-6.26829687e-08,1.84900000e-01
-6.26429687e-08,1.84900000e-01
-6.26029688e-08,1.84900000e-01
-6.25629687e-08,1.84900000e-01
-6.25229688e-08,1.84898438e-01
-6.24829687e-08,1.84901563e-01
-6.24429687e-08,1.84898438e-01
-6.24029687e-08,1.84901563e-01
-6.23629687e-08,1.84898438e-01
-6.23229688e-08,1.84903125e-01
-6.22829687e-08,1.84896875e-01
-6.22429688e-08,1.84903125e-01
-6.22029687e-08,1.84896875e-01
-6.21629687e-08,1.84904687e-01
-6.21229687e-08,1.84895313e-01
-6.20829687e-08,1.84904687e-01
-6.20429688e-08,1.84893750e-01
-6.20029687e-08,1.84907813e-01
-6.19629688e-08,1.84892187e-01
-6.19229687e-08,1.84909375e-01
-6.18829687e-08,1.84887500e-01
-6.18429687e-08,1.84915625e-01
-6.18029687e-08,1.84879688e-01
-6.17629688e-08,1.84929687e-01
-6.17229687e-08,1.84845312e-01
-6.16829687e-08,1.85107812e-01
-6.16429687e-08,1.85353125e-01
-6.16029687e-08,1.85270313e-01
-6.15629687e-08,1.85320313e-01
-6.15229687e-08,1.85284375e-01
-6.14829688e-08,1.85312500e-01
-6.14429687e-08,1.85290625e-01
-6.14029687e-08,1.85307813e-01
-6.13629687e-08,1.85292188e-01
-6.13229687e-08,1.85306250e-01
-6.12829687e-08,1.85295313e-01
-6.12429687e-08,1.85304688e-01
-6.12029688e-08,1.85296875e-01
-6.11629687e-08,1.85303125e-01
-6.11229687e-08,1.85296875e-01
-6.10829687e-08,1.85301563e-01
-6.10429687e-08,1.85298437e-01
-6.10029687e-08,1.85300000e-01
-6.09629687e-08,1.85300000e-01
-6.09229688e-08,1.85298437e-01
-6.08829687e-08,1.85301563e-01
-6.08429687e-08,1.85296875e-01
-6.08029687e-08,1.85304688e-01
-6.07629687e-08,1.85293750e-01
-6.07229687e-08,1.85307813e-01
-6.06829687e-08,1.85289063e-01
-6.06429688e-08,1.85315625e-01
