Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.07812500
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39631250e-08,1.91282813e-01
-6.39231250e-08,1.91328125e-01
-6.38831250e-08,1.91246875e-01
-6.38431250e-08,1.91507813e-01
-6.38031250e-08,1.91754688e-01
-6.37631250e-08,1.91670312e-01
-6.37231250e-08,1.91720313e-01
-6.36831250e-08,1.91685938e-01
-6.36431250e-08,1.91709375e-01
-6.36031250e-08,1.91693750e-01
-6.35631250e-08,1.91703125e-01
-6.35231250e-08,1.91700000e-01
-6.34831250e-08,1.91693750e-01
-6.34431250e-08,1.91715625e-01
-6.34031250e-08,1.91659375e-01
-6.33631250e-08,1.91893750e-01
-6.33231250e-08,1.92170312e-01
-6.32831250e-08,1.92051562e-01
-6.32431250e-08,1.92140625e-01
-6.32031250e-08,1.92059375e-01
-6.31631250e-08,1.92146875e-01
-6.31231250e-08,1.92031250e-01
-6.30831250e-08,1.92318750e-01
-6.30431250e-08,1.92545313e-01
-6.30031250e-08,1.92476563e-01
-6.29631250e-08,1.92518750e-01
-6.29231250e-08,1.92481250e-01
-6.28831250e-08,1.92525000e-01
-6.28431250e-08,1.92453125e-01
-6.28031250e-08,1.92696875e-01
-6.27631250e-08,1.92967187e-01
-6.27231250e-08,1.92853125e-01
-6.26831250e-08,1.92940625e-01
-6.26431250e-08,1.92859375e-01
-6.26031250e-08,1.92948438e-01
-6.25631250e-08,1.92828125e-01
-6.25231250e-08,1.93125000e-01
-6.24831250e-08,1.93337500e-01
-6.24431250e-08,1.93287500e-01
-6.24031250e-08,1.93301562e-01
-6.23631250e-08,1.93304688e-01
-6.23231250e-08,1.93287500e-01
-6.22831250e-08,1.93323438e-01
-6.22431250e-08,1.93250000e-01
-6.22031250e-08,1.93503125e-01
-6.21631250e-08,1.93759375e-01
-6.21231250e-08,1.93665625e-01
-6.20831250e-08,1.93725000e-01
-6.20431250e-08,1.93679688e-01
-6.20031250e-08,1.93718750e-01
-6.19631250e-08,1.93682812e-01
-6.19231250e-08,1.93717187e-01
-6.18831250e-08,1.93681250e-01
-6.18431250e-08,1.93720313e-01
-6.18031250e-08,1.93675000e-01
-6.17631250e-08,1.93732813e-01
-6.17231250e-08,1.93642188e-01
-6.16831250e-08,1.93909375e-01
-6.16431250e-08,1.94153125e-01
-6.16031250e-08,1.94070313e-01
-6.15631250e-08,1.94120313e-01
-6.15231250e-08,1.94084375e-01
-6.14831250e-08,1.94112500e-01
-6.14431250e-08,1.94089063e-01
-6.14031250e-08,1.94109375e-01
-6.13631250e-08,1.94090625e-01
-6.13231250e-08,1.94107813e-01
-6.12831250e-08,1.94092188e-01
-6.12431250e-08,1.94107813e-01
-6.12031250e-08,1.94092188e-01
-6.11631250e-08,1.94107813e-01
-6.11231250e-08,1.94093750e-01
-6.10831250e-08,1.94106250e-01
-6.10431250e-08,1.94093750e-01
-6.10031250e-08,1.94106250e-01
-6.09631250e-08,1.94093750e-01
-6.09231250e-08,1.94106250e-01
-6.08831250e-08,1.94093750e-01
-6.08431250e-08,1.94106250e-01
-6.08031250e-08,1.94093750e-01
-6.07631250e-08,1.94106250e-01
-6.07231250e-08,1.94092188e-01
-6.06831250e-08,1.94107813e-01
-6.06431250e-08,1.94092188e-01
