Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.21093750
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39684375e-08,1.87315625e-01
-6.39284375e-08,1.87273438e-01
-6.38884375e-08,1.87351563e-01
-6.38484375e-08,1.87095312e-01
-6.38084375e-08,1.86842188e-01
-6.37684375e-08,1.86934375e-01
-6.37284375e-08,1.86875000e-01
-6.36884375e-08,1.86920313e-01
-6.36484375e-08,1.86882812e-01
-6.36084375e-08,1.86915625e-01
-6.35684375e-08,1.86885938e-01
-6.35284375e-08,1.86912500e-01
-6.34884375e-08,1.86887500e-01
-6.34484375e-08,1.86910938e-01
-6.34084375e-08,1.86889063e-01
-6.33684375e-08,1.86910938e-01
-6.33284375e-08,1.86889063e-01
-6.32884375e-08,1.86909375e-01
-6.32484375e-08,1.86890625e-01
-6.32084375e-08,1.86909375e-01
-6.31684375e-08,1.86890625e-01
-6.31284375e-08,1.86909375e-01
-6.30884375e-08,1.86890625e-01
-6.30484375e-08,1.86909375e-01
-6.30084375e-08,1.86890625e-01
-6.29684375e-08,1.86910938e-01
-6.29284375e-08,1.86889063e-01
-6.28884375e-08,1.86910938e-01
-6.28484375e-08,1.86889063e-01
-6.28084375e-08,1.86912500e-01
-6.27684375e-08,1.86885938e-01
-6.27284375e-08,1.86914063e-01
-6.26884375e-08,1.86882812e-01
-6.26484375e-08,1.86920313e-01
-6.26084375e-08,1.86875000e-01
-6.25684375e-08,1.86934375e-01
-6.25284375e-08,1.86840625e-01
-6.24884375e-08,1.87112500e-01
-6.24484375e-08,1.87350000e-01
-6.24084375e-08,1.87273438e-01
-6.23684375e-08,1.87317188e-01
-6.23284375e-08,1.87287500e-01
-6.22884375e-08,1.87309375e-01
-6.22484375e-08,1.87292188e-01
-6.22084375e-08,1.87306250e-01
-6.21684375e-08,1.87293750e-01
-6.21284375e-08,1.87306250e-01
-6.20884375e-08,1.87295313e-01
-6.20484375e-08,1.87304688e-01
-6.20084375e-08,1.87295313e-01
-6.19684375e-08,1.87306250e-01
-6.19284375e-08,1.87293750e-01
-6.18884375e-08,1.87307813e-01
-6.18484375e-08,1.87290625e-01
-6.18084375e-08,1.87312500e-01
-6.17684375e-08,1.87282813e-01
-6.17284375e-08,1.87325000e-01
-6.16884375e-08,1.87250000e-01
-6.16484375e-08,1.87503125e-01
-6.16084375e-08,1.87759375e-01
-6.15684375e-08,1.87664063e-01
-6.15284375e-08,1.87728125e-01
-6.14884375e-08,1.87676563e-01
-6.14484375e-08,1.87720313e-01
-6.14084375e-08,1.87681250e-01
-6.13684375e-08,1.87718750e-01
-6.13284375e-08,1.87681250e-01
-6.12884375e-08,1.87718750e-01
-6.12484375e-08,1.87681250e-01
-6.12084375e-08,1.87720313e-01
-6.11684375e-08,1.87678125e-01
-6.11284375e-08,1.87725000e-01
-6.10884375e-08,1.87670313e-01
-6.10484375e-08,1.87739062e-01
-6.10084375e-08,1.87635938e-01
-6.09684375e-08,1.87917187e-01
-6.09284375e-08,1.88143750e-01
-6.08884375e-08,1.88079688e-01
-6.08484375e-08,1.88110938e-01
-6.08084375e-08,1.88095313e-01
-6.07684375e-08,1.88101563e-01
-6.07284375e-08,1.88101563e-01
-6.06884375e-08,1.88095313e-01
-6.06484375e-08,1.88106250e-01
