Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.05078125
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39620312e-08,2.02098438e-01
-6.39220313e-08,2.02100000e-01
-6.38820312e-08,2.02101562e-01
-6.38420312e-08,2.02095313e-01
-6.38020312e-08,2.02106250e-01
-6.37620312e-08,2.02089062e-01
-6.37220313e-08,2.02115625e-01
-6.36820312e-08,2.02075000e-01
-6.36420313e-08,2.02150000e-01
-6.36020312e-08,2.01896875e-01
-6.35620312e-08,2.01640625e-01
-6.35220312e-08,2.01734375e-01
-6.34820312e-08,2.01673437e-01
-6.34420313e-08,2.01721875e-01
-6.34020312e-08,2.01681250e-01
-6.33620313e-08,2.01718750e-01
-6.33220312e-08,2.01682813e-01
-6.32820312e-08,2.01718750e-01
-6.32420312e-08,2.01679688e-01
-6.32020312e-08,2.01725000e-01
-6.31620313e-08,2.01667188e-01
-6.31220312e-08,2.01757813e-01
-6.30820312e-08,2.01489063e-01
-6.30420312e-08,2.01246875e-01
-6.30020312e-08,2.01329688e-01
-6.29620312e-08,2.01279687e-01
-6.29220312e-08,2.01315625e-01
-6.28820313e-08,2.01285938e-01
-6.28420312e-08,2.01312500e-01
-6.28020312e-08,2.01289063e-01
-6.27620312e-08,2.01310938e-01
-6.27220312e-08,2.01289063e-01
-6.26820312e-08,2.01310938e-01
-6.26420312e-08,2.01289063e-01
-6.26020313e-08,2.01310938e-01
-6.25620312e-08,2.01287500e-01
-6.25220312e-08,2.01312500e-01
-6.24820312e-08,2.01285938e-01
-6.24420312e-08,2.01315625e-01
-6.24020312e-08,2.01281250e-01
-6.23620312e-08,2.01323438e-01
-6.23220313e-08,2.01265625e-01
-6.22820312e-08,2.01359375e-01
-6.22420312e-08,2.01087500e-01
-6.22020312e-08,2.00850000e-01
-6.21620312e-08,2.00926563e-01
-6.21220312e-08,2.00882813e-01
-6.20820312e-08,2.00912500e-01
-6.20420313e-08,2.00890625e-01
-6.20020312e-08,2.00906250e-01
-6.19620312e-08,2.00895313e-01
-6.19220312e-08,2.00904688e-01
-6.18820312e-08,2.00896875e-01
-6.18420312e-08,2.00901563e-01
-6.18020312e-08,2.00898437e-01
-6.17620313e-08,2.00901563e-01
-6.17220312e-08,2.00900000e-01
-6.16820312e-08,2.00900000e-01
-6.16420312e-08,2.00901563e-01
-6.16020312e-08,2.00898437e-01
-6.15620312e-08,2.00901563e-01
-6.15220312e-08,2.00896875e-01
-6.14820313e-08,2.00903125e-01
-6.14420312e-08,2.00896875e-01
-6.14020312e-08,2.00904688e-01
-6.13620312e-08,2.00895313e-01
-6.13220312e-08,2.00906250e-01
-6.12820312e-08,2.00893750e-01
-6.12420312e-08,2.00907813e-01
-6.12020313e-08,2.00890625e-01
-6.11620312e-08,2.00910937e-01
-6.11220312e-08,2.00887500e-01
-6.10820312e-08,2.00917188e-01
-6.10420312e-08,2.00878125e-01
-6.10020313e-08,2.00931250e-01
-6.09620312e-08,2.00843750e-01
-6.09220313e-08,2.01110938e-01
-6.08820312e-08,2.01351562e-01
-6.08420312e-08,2.01273438e-01
-6.08020312e-08,2.01317187e-01
-6.07620312e-08,2.01289063e-01
-6.07220313e-08,2.01307813e-01
-6.06820312e-08,2.01295313e-01
-6.06420313e-08,2.01301563e-01
