Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.12109375
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39648437e-08,1.83631250e-01
-6.39248438e-08,1.83920313e-01
-6.38848437e-08,1.84142187e-01
-6.38448438e-08,1.84081250e-01
-6.38048437e-08,1.84110938e-01
-6.37648437e-08,1.84093750e-01
-6.37248437e-08,1.84104688e-01
-6.36848437e-08,1.84096875e-01
-6.36448438e-08,1.84101563e-01
-6.36048437e-08,1.84098438e-01
-6.35648438e-08,1.84100000e-01
-6.35248437e-08,1.84100000e-01
-6.34848437e-08,1.84100000e-01
-6.34448437e-08,1.84100000e-01
-6.34048437e-08,1.84100000e-01
-6.33648438e-08,1.84100000e-01
-6.33248437e-08,1.84100000e-01
-6.32848437e-08,1.84098438e-01
-6.32448437e-08,1.84101563e-01
-6.32048437e-08,1.84098438e-01
-6.31648437e-08,1.84103125e-01
-6.31248437e-08,1.84096875e-01
-6.30848438e-08,1.84104688e-01
-6.30448437e-08,1.84093750e-01
-6.30048437e-08,1.84109375e-01
-6.29648437e-08,1.84085938e-01
-6.29248437e-08,1.84123438e-01
-6.28848437e-08,1.84051563e-01
-6.28448437e-08,1.84301563e-01
-6.28048438e-08,1.84560937e-01
-6.27648437e-08,1.84462500e-01
-6.27248437e-08,1.84528125e-01
-6.26848437e-08,1.84476562e-01
-6.26448437e-08,1.84521875e-01
-6.26048437e-08,1.84479688e-01
-6.25648437e-08,1.84518750e-01
-6.25248438e-08,1.84481250e-01
-6.24848437e-08,1.84518750e-01
-6.24448437e-08,1.84481250e-01
-6.24048437e-08,1.84520313e-01
-6.23648437e-08,1.84478125e-01
-6.23248437e-08,1.84525000e-01
-6.22848437e-08,1.84470313e-01
-6.22448438e-08,1.84539063e-01
-6.22048437e-08,1.84435938e-01
-6.21648437e-08,1.84717188e-01
-6.21248437e-08,1.84943750e-01
-6.20848437e-08,1.84879688e-01
-6.20448437e-08,1.84910938e-01
-6.20048437e-08,1.84895313e-01
-6.19648438e-08,1.84900000e-01
-6.19248437e-08,1.84903125e-01
-6.18848437e-08,1.84893750e-01
-6.18448437e-08,1.84909375e-01
-6.18048437e-08,1.84884375e-01
-6.17648437e-08,1.84926563e-01
-6.17248437e-08,1.84848438e-01
-6.16848438e-08,1.85104688e-01
-6.16448437e-08,1.85357812e-01
-6.16048437e-08,1.85267188e-01
-6.15648437e-08,1.85323438e-01
-6.15248437e-08,1.85281250e-01
-6.14848437e-08,1.85315625e-01
-6.14448437e-08,1.85285937e-01
-6.14048438e-08,1.85312500e-01
-6.13648437e-08,1.85289063e-01
-6.13248437e-08,1.85310937e-01
-6.12848437e-08,1.85290625e-01
-6.12448437e-08,1.85309375e-01
-6.12048438e-08,1.85290625e-01
-6.11648437e-08,1.85309375e-01
-6.11248438e-08,1.85290625e-01
-6.10848437e-08,1.85310937e-01
-6.10448437e-08,1.85289063e-01
-6.10048437e-08,1.85312500e-01
-6.09648437e-08,1.85285937e-01
-6.09248438e-08,1.85317188e-01
-6.08848437e-08,1.85278125e-01
-6.08448438e-08,1.85331250e-01
-6.08048437e-08,1.85243750e-01
-6.07648437e-08,1.85509375e-01
-6.07248437e-08,1.85753125e-01
-6.06848437e-08,1.85670313e-01
-6.06448438e-08,1.85720313e-01
