Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.83203125
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39932812e-08,1.86151563e-01
-6.39532812e-08,1.85895313e-01
-6.39132812e-08,1.85642187e-01
-6.38732812e-08,1.85732813e-01
-6.38332813e-08,1.85676563e-01
-6.37932812e-08,1.85718750e-01
-6.37532812e-08,1.85684375e-01
-6.37132812e-08,1.85712500e-01
-6.36732812e-08,1.85689063e-01
-6.36332812e-08,1.85710938e-01
-6.35932812e-08,1.85690625e-01
-6.35532813e-08,1.85709375e-01
-6.35132812e-08,1.85692187e-01
-6.34732812e-08,1.85707813e-01
-6.34332812e-08,1.85692187e-01
-6.33932812e-08,1.85706250e-01
-6.33532812e-08,1.85693750e-01
-6.33132812e-08,1.85706250e-01
-6.32732813e-08,1.85693750e-01
-6.32332812e-08,1.85704688e-01
-6.31932812e-08,1.85695313e-01
-6.31532812e-08,1.85704688e-01
-6.31132812e-08,1.85695313e-01
-6.30732812e-08,1.85704688e-01
-6.30332812e-08,1.85695313e-01
-6.29932813e-08,1.85704688e-01
-6.29532812e-08,1.85695313e-01
-6.29132812e-08,1.85704688e-01
-6.28732812e-08,1.85695313e-01
-6.28332812e-08,1.85704688e-01
-6.27932812e-08,1.85696875e-01
-6.27532812e-08,1.85703125e-01
-6.27132813e-08,1.85696875e-01
-6.26732812e-08,1.85703125e-01
-6.26332812e-08,1.85696875e-01
-6.25932812e-08,1.85703125e-01
-6.25532812e-08,1.85696875e-01
-6.25132812e-08,1.85703125e-01
-6.24732812e-08,1.85695313e-01
-6.24332813e-08,1.85704688e-01
-6.23932812e-08,1.85695313e-01
-6.23532812e-08,1.85704688e-01
-6.23132812e-08,1.85695313e-01
-6.22732812e-08,1.85704688e-01
-6.22332812e-08,1.85693750e-01
-6.21932812e-08,1.85706250e-01
-6.21532813e-08,1.85692187e-01
-6.21132812e-08,1.85709375e-01
-6.20732812e-08,1.85687500e-01
-6.20332812e-08,1.85715625e-01
-6.19932812e-08,1.85675000e-01
-6.19532813e-08,1.85750000e-01
-6.19132812e-08,1.85498438e-01
-6.18732813e-08,1.85239062e-01
-6.18332812e-08,1.85339063e-01
-6.17932812e-08,1.85268750e-01
-6.17532812e-08,1.85329688e-01
-6.17132812e-08,1.85270313e-01
-6.16732813e-08,1.85332812e-01
-6.16332812e-08,1.85259375e-01
-6.15932813e-08,1.85365625e-01
-6.15532812e-08,1.85081250e-01
-6.15132812e-08,1.84856250e-01
-6.14732812e-08,1.84920313e-01
-6.14332812e-08,1.84890625e-01
-6.13932813e-08,1.84903125e-01
-6.13532812e-08,1.84901563e-01
-6.13132813e-08,1.84893750e-01
-6.12732812e-08,1.84912500e-01
-6.12332812e-08,1.84876563e-01
-6.11932812e-08,1.84948438e-01
-6.11532812e-08,1.84696875e-01
-6.11132813e-08,1.84440625e-01
-6.10732812e-08,1.84534375e-01
-6.10332813e-08,1.84475000e-01
-6.09932812e-08,1.84520313e-01
-6.09532812e-08,1.84484375e-01
-6.09132812e-08,1.84514063e-01
-6.08732812e-08,1.84489062e-01
-6.08332813e-08,1.84509375e-01
-6.07932812e-08,1.84492188e-01
-6.07532813e-08,1.84504688e-01
-6.07132812e-08,1.84498438e-01
-6.06732812e-08,1.84496875e-01
