Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.05078125
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39620312e-08,1.93721875e-01
-6.39220313e-08,1.93678125e-01
-6.38820312e-08,1.93720313e-01
-6.38420312e-08,1.93681250e-01
-6.38020312e-08,1.93718750e-01
-6.37620312e-08,1.93681250e-01
-6.37220313e-08,1.93718750e-01
-6.36820312e-08,1.93682812e-01
-6.36420313e-08,1.93717187e-01
-6.36020312e-08,1.93682812e-01
-6.35620312e-08,1.93717187e-01
-6.35220312e-08,1.93681250e-01
-6.34820312e-08,1.93718750e-01
-6.34420313e-08,1.93681250e-01
-6.34020312e-08,1.93718750e-01
-6.33620313e-08,1.93679688e-01
-6.33220312e-08,1.93720313e-01
-6.32820312e-08,1.93678125e-01
-6.32420312e-08,1.93723438e-01
-6.32020312e-08,1.93673438e-01
-6.31620313e-08,1.93729687e-01
-6.31220312e-08,1.93665625e-01
-6.30820312e-08,1.93745313e-01
-6.30420312e-08,1.93629688e-01
-6.30020312e-08,1.93925000e-01
-6.29620312e-08,1.94137500e-01
-6.29220312e-08,1.94087500e-01
-6.28820313e-08,1.94101563e-01
-6.28420312e-08,1.94104688e-01
-6.28020312e-08,1.94089063e-01
-6.27620312e-08,1.94115625e-01
-6.27220312e-08,1.94076562e-01
-6.26820312e-08,1.94134375e-01
-6.26420312e-08,1.94039062e-01
-6.26020313e-08,1.94314062e-01
-6.25620312e-08,1.94546875e-01
-6.25220312e-08,1.94479687e-01
-6.24820312e-08,1.94509375e-01
-6.24420312e-08,1.94496875e-01
-6.24020312e-08,1.94496875e-01
-6.23620312e-08,1.94507813e-01
-6.23220313e-08,1.94485938e-01
-6.22820312e-08,1.94526562e-01
-6.22420312e-08,1.94448438e-01
-6.22020312e-08,1.94706250e-01
-6.21620312e-08,1.94954688e-01
-6.21220312e-08,1.94870313e-01
-6.20820312e-08,1.94920312e-01
-6.20420313e-08,1.94885937e-01
-6.20020312e-08,1.94910937e-01
-6.19620312e-08,1.94892188e-01
-6.19220312e-08,1.94904688e-01
-6.18820312e-08,1.94896875e-01
-6.18420312e-08,1.94900000e-01
-6.18020312e-08,1.94901563e-01
-6.17620313e-08,1.94895313e-01
-6.17220312e-08,1.94907812e-01
-6.16820312e-08,1.94885937e-01
-6.16420312e-08,1.94923438e-01
-6.16020312e-08,1.94850000e-01
-6.15620312e-08,1.95103125e-01
-6.15220312e-08,1.95359375e-01
-6.14820313e-08,1.95265625e-01
-6.14420312e-08,1.95325000e-01
-6.14020312e-08,1.95279688e-01
-6.13620312e-08,1.95317188e-01
-6.13220312e-08,1.95285938e-01
-6.12820312e-08,1.95312500e-01
-6.12420312e-08,1.95289062e-01
-6.12020313e-08,1.95310938e-01
-6.11620312e-08,1.95290625e-01
-6.11220312e-08,1.95309375e-01
-6.10820312e-08,1.95292188e-01
-6.10420312e-08,1.95307813e-01
-6.10020313e-08,1.95292188e-01
-6.09620312e-08,1.95307813e-01
-6.09220313e-08,1.95293750e-01
-6.08820312e-08,1.95306250e-01
-6.08420312e-08,1.95293750e-01
-6.08020312e-08,1.95306250e-01
-6.07620312e-08,1.95293750e-01
-6.07220313e-08,1.95306250e-01
-6.06820312e-08,1.95293750e-01
-6.06420313e-08,1.95306250e-01
