Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.17578125
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39670313e-08,1.86128125e-01
-6.39270312e-08,1.86046875e-01
-6.38870313e-08,1.86306250e-01
-6.38470312e-08,1.86556250e-01
-6.38070312e-08,1.86467188e-01
-6.37670312e-08,1.86523438e-01
-6.37270312e-08,1.86481250e-01
-6.36870313e-08,1.86515625e-01
-6.36470312e-08,1.86485938e-01
-6.36070313e-08,1.86512500e-01
-6.35670312e-08,1.86489062e-01
-6.35270312e-08,1.86510938e-01
-6.34870312e-08,1.86489062e-01
-6.34470312e-08,1.86510938e-01
-6.34070313e-08,1.86489062e-01
-6.33670312e-08,1.86510938e-01
-6.33270313e-08,1.86489062e-01
-6.32870312e-08,1.86512500e-01
-6.32470312e-08,1.86485938e-01
-6.32070312e-08,1.86517188e-01
-6.31670312e-08,1.86478125e-01
-6.31270313e-08,1.86531250e-01
-6.30870312e-08,1.86443750e-01
-6.30470312e-08,1.86707813e-01
-6.30070312e-08,1.86954687e-01
-6.29670312e-08,1.86868750e-01
-6.29270312e-08,1.86921875e-01
-6.28870312e-08,1.86882812e-01
-6.28470313e-08,1.86914063e-01
-6.28070312e-08,1.86887500e-01
-6.27670312e-08,1.86912500e-01
-6.27270312e-08,1.86889063e-01
-6.26870312e-08,1.86910938e-01
-6.26470312e-08,1.86889063e-01
-6.26070312e-08,1.86912500e-01
-6.25670313e-08,1.86887500e-01
-6.25270312e-08,1.86914063e-01
-6.24870312e-08,1.86884375e-01
-6.24470312e-08,1.86918750e-01
-6.24070312e-08,1.86876563e-01
-6.23670312e-08,1.86932813e-01
-6.23270312e-08,1.86842188e-01
-6.22870313e-08,1.87110938e-01
-6.22470312e-08,1.87350000e-01
-6.22070312e-08,1.87273438e-01
-6.21670312e-08,1.87317188e-01
-6.21270312e-08,1.87287500e-01
-6.20870312e-08,1.87307813e-01
-6.20470312e-08,1.87293750e-01
-6.20070313e-08,1.87303125e-01
-6.19670312e-08,1.87300000e-01
-6.19270312e-08,1.87298437e-01
-6.18870312e-08,1.87306250e-01
-6.18470312e-08,1.87289063e-01
-6.18070312e-08,1.87320313e-01
-6.17670312e-08,1.87254688e-01
-6.17270313e-08,1.87498438e-01
-6.16870312e-08,1.87764062e-01
-6.16470312e-08,1.87659375e-01
-6.16070312e-08,1.87731250e-01
-6.15670312e-08,1.87673438e-01
-6.15270312e-08,1.87725000e-01
-6.14870312e-08,1.87676563e-01
-6.14470313e-08,1.87723438e-01
-6.14070312e-08,1.87676563e-01
-6.13670312e-08,1.87726562e-01
-6.13270312e-08,1.87668750e-01
-6.12870312e-08,1.87739062e-01
-6.12470312e-08,1.87635938e-01
-6.12070312e-08,1.87917187e-01
-6.11670313e-08,1.88145312e-01
-6.11270312e-08,1.88078125e-01
-6.10870312e-08,1.88114063e-01
-6.10470312e-08,1.88090625e-01
-6.10070312e-08,1.88106250e-01
-6.09670313e-08,1.88095313e-01
-6.09270312e-08,1.88103125e-01
-6.08870313e-08,1.88098437e-01
-6.08470312e-08,1.88101563e-01
-6.08070312e-08,1.88100000e-01
-6.07670312e-08,1.88100000e-01
-6.07270312e-08,1.88100000e-01
-6.06870313e-08,1.88100000e-01
-6.06470312e-08,1.88101563e-01
