Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.83203125
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39932812e-08,1.95690625e-01
-6.39532812e-08,1.95707813e-01
-6.39132812e-08,1.95692188e-01
-6.38732812e-08,1.95707813e-01
-6.38332813e-08,1.95692188e-01
-6.37932812e-08,1.95706250e-01
-6.37532812e-08,1.95693750e-01
-6.37132812e-08,1.95706250e-01
-6.36732812e-08,1.95693750e-01
-6.36332812e-08,1.95704688e-01
-6.35932812e-08,1.95695312e-01
-6.35532813e-08,1.95704688e-01
-6.35132812e-08,1.95695312e-01
-6.34732812e-08,1.95703125e-01
-6.34332812e-08,1.95696875e-01
-6.33932812e-08,1.95701563e-01
-6.33532812e-08,1.95698438e-01
-6.33132812e-08,1.95700000e-01
-6.32732813e-08,1.95701563e-01
-6.32332812e-08,1.95695312e-01
-6.31932812e-08,1.95709375e-01
-6.31532812e-08,1.95681250e-01
-6.31132812e-08,1.95742187e-01
-6.30732812e-08,1.95504687e-01
-6.30332812e-08,1.95231250e-01
-6.29932813e-08,1.95345313e-01
-6.29532812e-08,1.95262500e-01
-6.29132812e-08,1.95334375e-01
-6.28732812e-08,1.95265625e-01
-6.28332812e-08,1.95339062e-01
-6.27932812e-08,1.95253125e-01
-6.27532812e-08,1.95370313e-01
-6.27132813e-08,1.95076562e-01
-6.26732812e-08,1.94860937e-01
-6.26332812e-08,1.94915625e-01
-6.25932812e-08,1.94895313e-01
-6.25532812e-08,1.94900000e-01
-6.25132812e-08,1.94904688e-01
-6.24732812e-08,1.94890625e-01
-6.24332813e-08,1.94915625e-01
-6.23932812e-08,1.94873437e-01
-6.23532812e-08,1.94951563e-01
-6.23132812e-08,1.94695312e-01
-6.22732812e-08,1.94442188e-01
-6.22332812e-08,1.94534375e-01
-6.21932812e-08,1.94473438e-01
-6.21532813e-08,1.94521875e-01
-6.21132812e-08,1.94479687e-01
-6.20732812e-08,1.94520313e-01
-6.20332812e-08,1.94478125e-01
-6.19932812e-08,1.94525000e-01
-6.19532813e-08,1.94465625e-01
-6.19132812e-08,1.94557813e-01
-6.18732813e-08,1.94289062e-01
-6.18332812e-08,1.94048438e-01
-6.17932812e-08,1.94128125e-01
-6.17532812e-08,1.94079688e-01
-6.17132812e-08,1.94115625e-01
-6.16732813e-08,1.94087500e-01
-6.16332812e-08,1.94110937e-01
-6.15932813e-08,1.94090625e-01
-6.15532812e-08,1.94109375e-01
-6.15132812e-08,1.94092188e-01
-6.14732812e-08,1.94107813e-01
-6.14332812e-08,1.94092188e-01
-6.13932813e-08,1.94107813e-01
-6.13532812e-08,1.94093750e-01
-6.13132813e-08,1.94106250e-01
-6.12732812e-08,1.94093750e-01
-6.12332812e-08,1.94106250e-01
-6.11932812e-08,1.94093750e-01
-6.11532812e-08,1.94106250e-01
-6.11132813e-08,1.94093750e-01
-6.10732812e-08,1.94106250e-01
-6.10332813e-08,1.94093750e-01
-6.09932812e-08,1.94106250e-01
-6.09532812e-08,1.94093750e-01
-6.09132812e-08,1.94107813e-01
-6.08732812e-08,1.94092188e-01
-6.08332813e-08,1.94107813e-01
-6.07932812e-08,1.94092188e-01
-6.07532813e-08,1.94107813e-01
-6.07132812e-08,1.94090625e-01
-6.06732812e-08,1.94109375e-01
