Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.00000000
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39600000e-08,1.96489063e-01
-6.39200000e-08,1.96512500e-01
-6.38800000e-08,1.96485938e-01
-6.38400000e-08,1.96517187e-01
-6.38000000e-08,1.96479687e-01
-6.37600000e-08,1.96525000e-01
-6.37200000e-08,1.96465625e-01
-6.36800000e-08,1.96559375e-01
-6.36400000e-08,1.96287500e-01
-6.36000000e-08,1.96050000e-01
-6.35600000e-08,1.96125000e-01
-6.35200000e-08,1.96084375e-01
-6.34800000e-08,1.96110937e-01
-6.34400000e-08,1.96092188e-01
-6.34000000e-08,1.96104688e-01
-6.33600000e-08,1.96096875e-01
-6.33200000e-08,1.96101562e-01
-6.32800000e-08,1.96100000e-01
-6.32400000e-08,1.96098438e-01
-6.32000000e-08,1.96103125e-01
-6.31600000e-08,1.96093750e-01
-6.31200000e-08,1.96107813e-01
-6.30800000e-08,1.96089063e-01
-6.30400000e-08,1.96117188e-01
-6.30000000e-08,1.96073438e-01
-6.29600000e-08,1.96151563e-01
-6.29200000e-08,1.95895313e-01
-6.28800000e-08,1.95643750e-01
-6.28400000e-08,1.95732813e-01
-6.28000000e-08,1.95676563e-01
-6.27600000e-08,1.95718750e-01
-6.27200000e-08,1.95684375e-01
-6.26800000e-08,1.95712500e-01
-6.26400000e-08,1.95689063e-01
-6.26000000e-08,1.95710938e-01
-6.25600000e-08,1.95690625e-01
-6.25200000e-08,1.95709375e-01
-6.24800000e-08,1.95692188e-01
-6.24400000e-08,1.95707813e-01
-6.24000000e-08,1.95692188e-01
-6.23600000e-08,1.95706250e-01
-6.23200000e-08,1.95693750e-01
-6.22800000e-08,1.95706250e-01
-6.22400000e-08,1.95693750e-01
-6.22000000e-08,1.95706250e-01
-6.21600000e-08,1.95693750e-01
-6.21200000e-08,1.95706250e-01
-6.20800000e-08,1.95695312e-01
-6.20400000e-08,1.95704688e-01
-6.20000000e-08,1.95695312e-01
-6.19600000e-08,1.95704688e-01
-6.19200000e-08,1.95695312e-01
-6.18800000e-08,1.95704688e-01
-6.18400000e-08,1.95695312e-01
-6.18000000e-08,1.95704688e-01
-6.17600000e-08,1.95695312e-01
-6.17200000e-08,1.95704688e-01
-6.16800000e-08,1.95695312e-01
-6.16400000e-08,1.95704688e-01
-6.16000000e-08,1.95695312e-01
-6.15600000e-08,1.95704688e-01
-6.15200000e-08,1.95693750e-01
-6.14800000e-08,1.95706250e-01
-6.14400000e-08,1.95693750e-01
-6.14000000e-08,1.95706250e-01
-6.13600000e-08,1.95693750e-01
-6.13200000e-08,1.95707813e-01
-6.12800000e-08,1.95692188e-01
-6.12400000e-08,1.95709375e-01
-6.12000000e-08,1.95689063e-01
-6.11600000e-08,1.95712500e-01
-6.11200000e-08,1.95684375e-01
-6.10800000e-08,1.95720312e-01
-6.10400000e-08,1.95670312e-01
-6.10000000e-08,1.95753125e-01
-6.09600000e-08,1.95493750e-01
-6.09200000e-08,1.95243750e-01
-6.08800000e-08,1.95332813e-01
-6.08400000e-08,1.95275000e-01
-6.08000000e-08,1.95320313e-01
-6.07600000e-08,1.95281250e-01
-6.07200000e-08,1.95318750e-01
-6.06800000e-08,1.95279688e-01
-6.06400000e-08,1.95325000e-01
