Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.03125000
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39612500e-08,2.04562500e-01
-6.39212500e-08,2.04279688e-01
-6.38812500e-08,2.04060938e-01
-6.38412500e-08,2.04109375e-01
-6.38012500e-08,2.04106250e-01
-6.37612500e-08,2.04078125e-01
-6.37212500e-08,2.04151562e-01
-6.36812500e-08,2.03890625e-01
-6.36412500e-08,2.03651562e-01
-6.36012500e-08,2.03720313e-01
-6.35612500e-08,2.03695313e-01
-6.35212500e-08,2.03689063e-01
-6.34812500e-08,2.03740625e-01
-6.34412500e-08,2.03503125e-01
-6.34012500e-08,2.03237500e-01
-6.33612500e-08,2.03334375e-01
-6.33212500e-08,2.03278125e-01
-6.32812500e-08,2.03312500e-01
-6.32412500e-08,2.03295313e-01
-6.32012500e-08,2.03292187e-01
-6.31612500e-08,2.03334375e-01
-6.31212500e-08,2.03110938e-01
-6.30812500e-08,2.02828125e-01
-6.30412500e-08,2.02946875e-01
-6.30012500e-08,2.02864062e-01
-6.29612500e-08,2.02929688e-01
-6.29212500e-08,2.02873438e-01
-6.28812500e-08,2.02923437e-01
-6.28412500e-08,2.02878125e-01
-6.28012500e-08,2.02920313e-01
-6.27612500e-08,2.02881250e-01
-6.27212500e-08,2.02918750e-01
-6.26812500e-08,2.02882813e-01
-6.26412500e-08,2.02917188e-01
-6.26012500e-08,2.02884375e-01
-6.25612500e-08,2.02915625e-01
-6.25212500e-08,2.02884375e-01
-6.24812500e-08,2.02914063e-01
-6.24412500e-08,2.02885938e-01
-6.24012500e-08,2.02914063e-01
-6.23612500e-08,2.02885938e-01
-6.23212500e-08,2.02914063e-01
-6.22812500e-08,2.02887500e-01
-6.22412500e-08,2.02912500e-01
-6.22012500e-08,2.02887500e-01
-6.21612500e-08,2.02912500e-01
-6.21212500e-08,2.02887500e-01
-6.20812500e-08,2.02912500e-01
-6.20412500e-08,2.02887500e-01
-6.20012500e-08,2.02912500e-01
-6.19612500e-08,2.02887500e-01
-6.19212500e-08,2.02912500e-01
-6.18812500e-08,2.02887500e-01
-6.18412500e-08,2.02912500e-01
-6.18012500e-08,2.02887500e-01
-6.17612500e-08,2.02912500e-01
-6.17212500e-08,2.02887500e-01
-6.16812500e-08,2.02912500e-01
-6.16412500e-08,2.02887500e-01
-6.16012500e-08,2.02912500e-01
-6.15612500e-08,2.02885938e-01
-6.15212500e-08,2.02914063e-01
-6.14812500e-08,2.02885938e-01
-6.14412500e-08,2.02914063e-01
-6.14012500e-08,2.02884375e-01
-6.13612500e-08,2.02915625e-01
-6.13212500e-08,2.02884375e-01
-6.12812500e-08,2.02917188e-01
-6.12412500e-08,2.02881250e-01
-6.12012500e-08,2.02920313e-01
-6.11612500e-08,2.02878125e-01
-6.11212500e-08,2.02925000e-01
-6.10812500e-08,2.02868750e-01
-6.10412500e-08,2.02940625e-01
-6.10012500e-08,2.02834375e-01
-6.09612500e-08,2.03118750e-01
-6.09212500e-08,2.03343750e-01
-6.08812500e-08,2.03281250e-01
-6.08412500e-08,2.03309375e-01
-6.08012500e-08,2.03295313e-01
-6.07612500e-08,2.03301563e-01
-6.07212500e-08,2.03301563e-01
-6.06812500e-08,2.03296875e-01
-6.06412500e-08,2.03304687e-01
