Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.20703125
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39682812e-08,1.89348437e-01
-6.39282812e-08,1.89276562e-01
-6.38882812e-08,1.89314063e-01
-6.38482812e-08,1.89290625e-01
-6.38082812e-08,1.89306250e-01
-6.37682812e-08,1.89296875e-01
-6.37282813e-08,1.89301563e-01
-6.36882812e-08,1.89300000e-01
-6.36482812e-08,1.89298437e-01
-6.36082812e-08,1.89303125e-01
-6.35682812e-08,1.89295313e-01
-6.35282812e-08,1.89306250e-01
-6.34882812e-08,1.89292188e-01
-6.34482813e-08,1.89310937e-01
-6.34082812e-08,1.89285938e-01
-6.33682812e-08,1.89318750e-01
-6.33282812e-08,1.89270313e-01
-6.32882812e-08,1.89354688e-01
-6.32482812e-08,1.89092188e-01
-6.32082812e-08,1.88846875e-01
-6.31682813e-08,1.88929687e-01
-6.31282812e-08,1.88881250e-01
-6.30882812e-08,1.88914063e-01
-6.30482812e-08,1.88890625e-01
-6.30082812e-08,1.88906250e-01
-6.29682812e-08,1.88896875e-01
-6.29282812e-08,1.88901563e-01
-6.28882813e-08,1.88901563e-01
-6.28482812e-08,1.88893750e-01
-6.28082812e-08,1.88910938e-01
-6.27682812e-08,1.88878125e-01
-6.27282812e-08,1.88946875e-01
-6.26882812e-08,1.88700000e-01
-6.26482812e-08,1.88439063e-01
-6.26082813e-08,1.88537500e-01
-6.25682812e-08,1.88471875e-01
-6.25282812e-08,1.88521875e-01
-6.24882812e-08,1.88481250e-01
-6.24482812e-08,1.88517188e-01
-6.24082812e-08,1.88484375e-01
-6.23682812e-08,1.88514062e-01
-6.23282813e-08,1.88487500e-01
-6.22882812e-08,1.88512500e-01
-6.22482812e-08,1.88489062e-01
-6.22082812e-08,1.88510938e-01
-6.21682812e-08,1.88490625e-01
-6.21282813e-08,1.88509375e-01
-6.20882812e-08,1.88490625e-01
-6.20482813e-08,1.88509375e-01
-6.20082812e-08,1.88492188e-01
-6.19682812e-08,1.88507813e-01
-6.19282812e-08,1.88492188e-01
-6.18882812e-08,1.88507813e-01
-6.18482813e-08,1.88492188e-01
-6.18082812e-08,1.88507813e-01
-6.17682813e-08,1.88493750e-01
-6.17282812e-08,1.88506250e-01
-6.16882812e-08,1.88493750e-01
-6.16482812e-08,1.88506250e-01
-6.16082812e-08,1.88493750e-01
-6.15682813e-08,1.88506250e-01
-6.15282812e-08,1.88493750e-01
-6.14882813e-08,1.88506250e-01
-6.14482812e-08,1.88493750e-01
-6.14082812e-08,1.88506250e-01
-6.13682812e-08,1.88495313e-01
-6.13282812e-08,1.88504688e-01
-6.12882813e-08,1.88495313e-01
-6.12482812e-08,1.88504688e-01
-6.12082813e-08,1.88495313e-01
-6.11682812e-08,1.88504688e-01
-6.11282812e-08,1.88495313e-01
-6.10882812e-08,1.88504688e-01
-6.10482812e-08,1.88495313e-01
-6.10082813e-08,1.88504688e-01
-6.09682812e-08,1.88495313e-01
-6.09282813e-08,1.88504688e-01
-6.08882812e-08,1.88495313e-01
-6.08482812e-08,1.88504688e-01
-6.08082812e-08,1.88495313e-01
-6.07682812e-08,1.88504688e-01
-6.07282813e-08,1.88496875e-01
-6.06882812e-08,1.88503125e-01
-6.06482813e-08,1.88496875e-01
