Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.83593750
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39934375e-08,1.83339063e-01
-6.39534375e-08,1.83106250e-01
-6.39134375e-08,1.82832812e-01
-6.38734375e-08,1.82942188e-01
-6.38334375e-08,1.82868750e-01
-6.37934375e-08,1.82926563e-01
-6.37534375e-08,1.82878125e-01
-6.37134375e-08,1.82920313e-01
-6.36734375e-08,1.82882813e-01
-6.36334375e-08,1.82915625e-01
-6.35934375e-08,1.82885938e-01
-6.35534375e-08,1.82914063e-01
-6.35134375e-08,1.82887500e-01
-6.34734375e-08,1.82910938e-01
-6.34334375e-08,1.82889063e-01
-6.33934375e-08,1.82909375e-01
-6.33534375e-08,1.82892187e-01
-6.33134375e-08,1.82907813e-01
-6.32734375e-08,1.82893750e-01
-6.32334375e-08,1.82906250e-01
-6.31934375e-08,1.82895313e-01
-6.31534375e-08,1.82903125e-01
-6.31134375e-08,1.82898438e-01
-6.30734375e-08,1.82900000e-01
-6.30334375e-08,1.82903125e-01
-6.29934375e-08,1.82890625e-01
-6.29534375e-08,1.82918750e-01
-6.29134375e-08,1.82856250e-01
-6.28734375e-08,1.83095312e-01
-6.28334375e-08,1.83367188e-01
-6.27934375e-08,1.83256250e-01
-6.27534375e-08,1.83334375e-01
-6.27134375e-08,1.83270313e-01
-6.26734375e-08,1.83328125e-01
-6.26334375e-08,1.83271875e-01
-6.25934375e-08,1.83329688e-01
-6.25534375e-08,1.83267188e-01
-6.25134375e-08,1.83342188e-01
-6.24734375e-08,1.83234375e-01
-6.24334375e-08,1.83518750e-01
-6.23934375e-08,1.83745313e-01
-6.23534375e-08,1.83678125e-01
-6.23134375e-08,1.83712500e-01
-6.22734375e-08,1.83692187e-01
-6.22334375e-08,1.83706250e-01
-6.21934375e-08,1.83695313e-01
-6.21534375e-08,1.83703125e-01
-6.21134375e-08,1.83696875e-01
-6.20734375e-08,1.83703125e-01
-6.20334375e-08,1.83696875e-01
-6.19934375e-08,1.83703125e-01
-6.19534375e-08,1.83696875e-01
-6.19134375e-08,1.83704688e-01
-6.18734375e-08,1.83693750e-01
-6.18334375e-08,1.83707813e-01
-6.17934375e-08,1.83689062e-01
-6.17534375e-08,1.83715625e-01
-6.17134375e-08,1.83675000e-01
-6.16734375e-08,1.83748438e-01
-6.16334375e-08,1.83498438e-01
-6.15934375e-08,1.83239062e-01
-6.15534375e-08,1.83337500e-01
-6.15134375e-08,1.83270313e-01
-6.14734375e-08,1.83326563e-01
-6.14334375e-08,1.83273437e-01
-6.13934375e-08,1.83328125e-01
-6.13534375e-08,1.83264063e-01
-6.13134375e-08,1.83357812e-01
-6.12734375e-08,1.83090625e-01
-6.12334375e-08,1.82845312e-01
-6.11934375e-08,1.82934375e-01
-6.11534375e-08,1.82871875e-01
-6.11134375e-08,1.82929687e-01
-6.10734375e-08,1.82862500e-01
-6.10334375e-08,1.82960938e-01
-6.09934375e-08,1.82685938e-01
-6.09534375e-08,1.82451562e-01
-6.09134375e-08,1.82525000e-01
-6.08734375e-08,1.82485938e-01
-6.08334375e-08,1.82506250e-01
-6.07934375e-08,1.82501563e-01
-6.07534375e-08,1.82487500e-01
-6.07134375e-08,1.82537500e-01
-6.06734375e-08,1.82307812e-01
