Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.07421875
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39629687e-08,1.95245313e-01
-6.39229688e-08,1.95507813e-01
-6.38829687e-08,1.95754687e-01
-6.38429687e-08,1.95668750e-01
-6.38029687e-08,1.95723438e-01
-6.37629687e-08,1.95681250e-01
-6.37229688e-08,1.95715625e-01
-6.36829687e-08,1.95684375e-01
-6.36429688e-08,1.95714063e-01
-6.36029687e-08,1.95685938e-01
-6.35629687e-08,1.95715625e-01
-6.35229687e-08,1.95684375e-01
-6.34829687e-08,1.95718750e-01
-6.34429688e-08,1.95676563e-01
-6.34029687e-08,1.95732813e-01
-6.33629688e-08,1.95643750e-01
-6.33229687e-08,1.95909375e-01
-6.32829687e-08,1.96153125e-01
-6.32429687e-08,1.96070313e-01
-6.32029687e-08,1.96120313e-01
-6.31629688e-08,1.96084375e-01
-6.31229687e-08,1.96114063e-01
-6.30829688e-08,1.96087500e-01
-6.30429687e-08,1.96110937e-01
-6.30029687e-08,1.96090625e-01
-6.29629687e-08,1.96109375e-01
-6.29229687e-08,1.96090625e-01
-6.28829688e-08,1.96109375e-01
-6.28429687e-08,1.96089063e-01
-6.28029688e-08,1.96110937e-01
-6.27629687e-08,1.96089063e-01
-6.27229687e-08,1.96112500e-01
-6.26829687e-08,1.96085938e-01
-6.26429687e-08,1.96117188e-01
-6.26029688e-08,1.96076562e-01
-6.25629687e-08,1.96132813e-01
-6.25229688e-08,1.96043750e-01
-6.24829687e-08,1.96310938e-01
-6.24429687e-08,1.96551562e-01
-6.24029687e-08,1.96471875e-01
-6.23629687e-08,1.96518750e-01
-6.23229688e-08,1.96485938e-01
-6.22829687e-08,1.96510938e-01
-6.22429688e-08,1.96490625e-01
-6.22029687e-08,1.96507813e-01
-6.21629687e-08,1.96493750e-01
-6.21229687e-08,1.96506250e-01
-6.20829687e-08,1.96495313e-01
-6.20429688e-08,1.96504687e-01
-6.20029687e-08,1.96495313e-01
-6.19629688e-08,1.96503125e-01
-6.19229687e-08,1.96496875e-01
-6.18829687e-08,1.96503125e-01
-6.18429687e-08,1.96496875e-01
-6.18029687e-08,1.96503125e-01
-6.17629688e-08,1.96498438e-01
-6.17229687e-08,1.96501563e-01
-6.16829687e-08,1.96498438e-01
-6.16429687e-08,1.96501563e-01
-6.16029687e-08,1.96498438e-01
-6.15629687e-08,1.96501563e-01
-6.15229687e-08,1.96498438e-01
-6.14829688e-08,1.96501563e-01
-6.14429687e-08,1.96498438e-01
-6.14029687e-08,1.96501563e-01
-6.13629687e-08,1.96500000e-01
-6.13229687e-08,1.96500000e-01
-6.12829687e-08,1.96500000e-01
-6.12429687e-08,1.96500000e-01
-6.12029688e-08,1.96500000e-01
-6.11629687e-08,1.96500000e-01
-6.11229687e-08,1.96500000e-01
-6.10829687e-08,1.96500000e-01
-6.10429687e-08,1.96500000e-01
-6.10029687e-08,1.96500000e-01
-6.09629687e-08,1.96500000e-01
-6.09229688e-08,1.96500000e-01
-6.08829687e-08,1.96500000e-01
-6.08429687e-08,1.96500000e-01
-6.08029687e-08,1.96500000e-01
-6.07629687e-08,1.96500000e-01
-6.07229687e-08,1.96500000e-01
-6.06829687e-08,1.96500000e-01
-6.06429688e-08,1.96501563e-01
