Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.16796875
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39667187e-08,1.90510938e-01
-6.39267187e-08,1.90495313e-01
-6.38867187e-08,1.90500000e-01
-6.38467188e-08,1.90503125e-01
-6.38067187e-08,1.90493750e-01
-6.37667187e-08,1.90510938e-01
-6.37267187e-08,1.90482813e-01
-6.36867187e-08,1.90528125e-01
-6.36467187e-08,1.90446875e-01
-6.36067187e-08,1.90706250e-01
-6.35667188e-08,1.90954687e-01
-6.35267187e-08,1.90868750e-01
-6.34867187e-08,1.90921875e-01
-6.34467187e-08,1.90884375e-01
-6.34067187e-08,1.90912500e-01
-6.33667187e-08,1.90890625e-01
-6.33267187e-08,1.90907812e-01
-6.32867188e-08,1.90893750e-01
-6.32467187e-08,1.90906250e-01
-6.32067187e-08,1.90895312e-01
-6.31667187e-08,1.90903125e-01
-6.31267187e-08,1.90898438e-01
-6.30867187e-08,1.90901563e-01
-6.30467187e-08,1.90900000e-01
-6.30067188e-08,1.90898438e-01
-6.29667187e-08,1.90904688e-01
-6.29267187e-08,1.90890625e-01
-6.28867187e-08,1.90917188e-01
-6.28467187e-08,1.90859375e-01
-6.28067188e-08,1.91090625e-01
-6.27667187e-08,1.91376563e-01
-6.27267188e-08,1.91239063e-01
-6.26867187e-08,1.91376563e-01
-6.26467187e-08,1.91075000e-01
-6.26067187e-08,1.90859375e-01
-6.25667187e-08,1.90918750e-01
-6.25267188e-08,1.90889063e-01
-6.24867187e-08,1.90907812e-01
-6.24467188e-08,1.90893750e-01
-6.24067187e-08,1.90904688e-01
-6.23667187e-08,1.90895312e-01
-6.23267187e-08,1.90904688e-01
-6.22867187e-08,1.90895312e-01
-6.22467188e-08,1.90904688e-01
-6.22067187e-08,1.90895312e-01
-6.21667188e-08,1.90904688e-01
-6.21267187e-08,1.90895312e-01
-6.20867187e-08,1.90904688e-01
-6.20467187e-08,1.90893750e-01
-6.20067187e-08,1.90906250e-01
-6.19667188e-08,1.90892188e-01
-6.19267187e-08,1.90909375e-01
-6.18867188e-08,1.90889063e-01
-6.18467187e-08,1.90912500e-01
-6.18067187e-08,1.90884375e-01
-6.17667187e-08,1.90920312e-01
-6.17267187e-08,1.90868750e-01
-6.16867188e-08,1.90956250e-01
-6.16467187e-08,1.90690625e-01
-6.16067188e-08,1.90446875e-01
-6.15667187e-08,1.90528125e-01
-6.15267187e-08,1.90481250e-01
-6.14867187e-08,1.90514062e-01
-6.14467187e-08,1.90490625e-01
-6.14067188e-08,1.90506250e-01
-6.13667187e-08,1.90495313e-01
-6.13267188e-08,1.90501562e-01
-6.12867187e-08,1.90501562e-01
-6.12467187e-08,1.90495313e-01
-6.12067187e-08,1.90509375e-01
-6.11667187e-08,1.90479687e-01
-6.11267188e-08,1.90545313e-01
-6.10867187e-08,1.90301563e-01
-6.10467188e-08,1.90035938e-01
-6.10067187e-08,1.90139063e-01
-6.09667187e-08,1.90070313e-01
-6.09267187e-08,1.90125000e-01
-6.08867187e-08,1.90078125e-01
-6.08467188e-08,1.90120312e-01
-6.08067187e-08,1.90079688e-01
-6.07667188e-08,1.90118750e-01
-6.07267187e-08,1.90081250e-01
-6.06867187e-08,1.90118750e-01
-6.06467187e-08,1.90081250e-01
