Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,6249.82031250
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,0.00000000e+00

Labels,
TIME,CH1
-2.49992812e-07,1.89621219e-01
-2.49952812e-07,1.89592219e-01
-2.49912812e-07,1.89613062e-01
-2.49872812e-07,1.89595844e-01
-2.49832812e-07,1.89611250e-01
-2.49792813e-07,1.89596750e-01
-2.49752813e-07,1.89612156e-01
-2.49712812e-07,1.89594938e-01
-2.49672812e-07,1.89615781e-01
-2.49632812e-07,1.89587687e-01
-2.49592812e-07,1.89634812e-01
-2.49552812e-07,1.89485281e-01
-2.49512813e-07,1.89338469e-01
-2.49472813e-07,1.89392844e-01
-2.49432812e-07,1.89356594e-01
-2.49392812e-07,1.89386500e-01
-2.49352812e-07,1.89358406e-01
-2.49312812e-07,1.89387406e-01
-2.49272812e-07,1.89352063e-01
-2.49232813e-07,1.89405531e-01
-2.49192813e-07,1.89250562e-01
-2.49152812e-07,1.89108281e-01
-2.49112812e-07,1.89159031e-01
-2.49072812e-07,1.89124594e-01
-2.49032812e-07,1.89155406e-01
-2.48992812e-07,1.89120969e-01
-2.48952813e-07,1.89171719e-01
-2.48912813e-07,1.89021281e-01
-2.48872812e-07,1.88872656e-01
-2.48832812e-07,1.88931562e-01
-2.48792812e-07,1.88884438e-01
-2.48752812e-07,1.88943344e-01
-2.48712812e-07,1.88786563e-01
-2.48672813e-07,1.88642469e-01
-2.48632813e-07,1.88699563e-01
-2.48592812e-07,1.88652437e-01
-2.48552812e-07,1.88711344e-01
-2.48512812e-07,1.88554562e-01
-2.48472812e-07,1.88411375e-01
-2.48432812e-07,1.88465750e-01
-2.48392813e-07,1.88422250e-01
-2.48352813e-07,1.88476625e-01
-2.48312812e-07,1.88325281e-01
-2.48272812e-07,1.88175750e-01
-2.48232812e-07,1.88238281e-01
-2.48192812e-07,1.88183906e-01
-2.48152812e-07,1.88251875e-01
-2.48112813e-07,1.88084219e-01
-2.48072813e-07,1.87956437e-01
-2.48032812e-07,1.87989062e-01
-2.47992812e-07,1.87978188e-01
-2.47952812e-07,1.87973656e-01
-2.47912812e-07,1.88001750e-01
-2.47872812e-07,1.87868531e-01
-2.47832813e-07,1.87707219e-01
-2.47792813e-07,1.87775187e-01
-2.47752812e-07,1.87726250e-01
-2.47712812e-07,1.87767938e-01
-2.47672812e-07,1.87728062e-01
-2.47632812e-07,1.87769750e-01
-2.47592812e-07,1.87721719e-01
-2.47552813e-07,1.87787875e-01
-2.47512813e-07,1.87620219e-01
-2.47472812e-07,1.87491531e-01
-2.47432812e-07,1.87526875e-01
-2.47392812e-07,1.87509656e-01
-2.47352812e-07,1.87519625e-01
-2.47312812e-07,1.87514187e-01
-2.47272813e-07,1.87516906e-01
-2.47232813e-07,1.87516000e-01
-2.47192812e-07,1.87516000e-01
-2.47152812e-07,1.87516906e-01
-2.47112812e-07,1.87515094e-01
-2.47072812e-07,1.87517812e-01
-2.47032812e-07,1.87514187e-01
-2.46992813e-07,1.87518719e-01
-2.46952813e-07,1.87513281e-01
-2.46912812e-07,1.87519625e-01
-2.46872812e-07,1.87512375e-01
-2.46832812e-07,1.87520531e-01
-2.46792812e-07,1.87509656e-01
-2.46752812e-07,1.87524156e-01
-2.46712813e-07,1.87505125e-01
-2.46672813e-07,1.87532312e-01
