Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,100000
Zero Index,15999.10546875
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39964219e-07,1.76896875e-01
-6.39924219e-07,1.76903125e-01
-6.39884219e-07,1.76896875e-01
-6.39844219e-07,1.76903125e-01
-6.39804219e-07,1.76896875e-01
-6.39764219e-07,1.76903125e-01
-6.39724219e-07,1.76896875e-01
-6.39684219e-07,1.76903125e-01
-6.39644219e-07,1.76896875e-01
-6.39604219e-07,1.76903125e-01
-6.39564219e-07,1.76896875e-01
-6.39524219e-07,1.76903125e-01
-6.39484219e-07,1.76895313e-01
-6.39444219e-07,1.76904688e-01
-6.39404219e-07,1.76895313e-01
-6.39364219e-07,1.76904688e-01
-6.39324219e-07,1.76895313e-01
-6.39284219e-07,1.76906250e-01
-6.39244219e-07,1.76893750e-01
-6.39204219e-07,1.76907813e-01
-6.39164219e-07,1.76892188e-01
-6.39124219e-07,1.76909375e-01
-6.39084219e-07,1.76889062e-01
-6.39044219e-07,1.76914062e-01
-6.39004219e-07,1.76881250e-01
-6.38964219e-07,1.76928125e-01
-6.38924219e-07,1.76846875e-01
-6.38884219e-07,1.77106250e-01
-6.38844219e-07,1.77356250e-01
-6.38804219e-07,1.77268750e-01
-6.38764219e-07,1.77323438e-01
-6.38724219e-07,1.77281250e-01
-6.38684219e-07,1.77315625e-01
-6.38644219e-07,1.77287500e-01
-6.38604219e-07,1.77312500e-01
-6.38564219e-07,1.77289063e-01
-6.38524219e-07,1.77310938e-01
-6.38484219e-07,1.77290625e-01
-6.38444219e-07,1.77309375e-01
-6.38404219e-07,1.77290625e-01
-6.38364219e-07,1.77309375e-01
-6.38324219e-07,1.77290625e-01
-6.38284219e-07,1.77309375e-01
-6.38244219e-07,1.77289063e-01
-6.38204219e-07,1.77310938e-01
-6.38164219e-07,1.77287500e-01
-6.38124219e-07,1.77314063e-01
-6.38084219e-07,1.77284375e-01
-6.38044219e-07,1.77318750e-01
-6.38004219e-07,1.77276563e-01
-6.37964219e-07,1.77332813e-01
-6.37924219e-07,1.77242188e-01
-6.37884219e-07,1.77510937e-01
-6.37844219e-07,1.77751563e-01
-6.37804219e-07,1.77671875e-01
-6.37764219e-07,1.77718750e-01
-6.37724219e-07,1.77685938e-01
-6.37684219e-07,1.77710937e-01
-6.37644219e-07,1.77692188e-01
-6.37604219e-07,1.77707813e-01
-6.37564219e-07,1.77693750e-01
-6.37524219e-07,1.77704688e-01
-6.37484219e-07,1.77695313e-01
-6.37444219e-07,1.77703125e-01
-6.37404219e-07,1.77696875e-01
-6.37364219e-07,1.77703125e-01
-6.37324219e-07,1.77696875e-01
-6.37284219e-07,1.77701562e-01
-6.37244219e-07,1.77698438e-01
-6.37204219e-07,1.77701562e-01
-6.37164219e-07,1.77698438e-01
-6.37124219e-07,1.77701562e-01
-6.37084219e-07,1.77698438e-01
-6.37044219e-07,1.77700000e-01
-6.37004219e-07,1.77700000e-01
-6.36964219e-07,1.77700000e-01
-6.36924219e-07,1.77700000e-01
-6.36884219e-07,1.77698438e-01
-6.36844219e-07,1.77701562e-01
-6.36804219e-07,1.77696875e-01
-6.36764219e-07,1.77703125e-01
-6.36724219e-07,1.77695313e-01
-6.36684219e-07,1.77706250e-01
-6.36644219e-07,1.77690625e-01
