Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,12499.00390625
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,0.00000000e+00

Labels,
TIME,CH1
-4.99960156e-07,1.80788906e-01
-4.99920156e-07,1.80787094e-01
-4.99880156e-07,1.80789813e-01
-4.99840156e-07,1.80785281e-01
-4.99800156e-07,1.80791625e-01
-4.99760156e-07,1.80782562e-01
-4.99720156e-07,1.80796156e-01
-4.99680156e-07,1.80775313e-01
-4.99640156e-07,1.80815188e-01
-4.99600156e-07,1.80672906e-01
-4.99560156e-07,1.80518844e-01
-4.99520156e-07,1.80580469e-01
-4.99480156e-07,1.80536063e-01
-4.99440156e-07,1.80574125e-01
-4.99400156e-07,1.80537875e-01
-4.99360156e-07,1.80576844e-01
-4.99320156e-07,1.80530625e-01
-4.99280156e-07,1.80595875e-01
-4.99240156e-07,1.80427312e-01
-4.99200156e-07,1.80300437e-01
-4.99160156e-07,1.80333063e-01
-4.99120156e-07,1.80321281e-01
-4.99080156e-07,1.80322188e-01
-4.99040156e-07,1.80330344e-01
-4.99000156e-07,1.80311312e-01
-4.98960156e-07,1.80352094e-01
-4.98920156e-07,1.80207094e-01
-4.98880156e-07,1.80057562e-01
-4.98840156e-07,1.80112844e-01
-4.98800156e-07,1.80076594e-01
-4.98760156e-07,1.80103781e-01
-4.98720156e-07,1.80082031e-01
-4.98680156e-07,1.80101062e-01
-4.98640156e-07,1.80083844e-01
-4.98600156e-07,1.80099250e-01
-4.98560156e-07,1.80084750e-01
-4.98520156e-07,1.80098344e-01
-4.98480156e-07,1.80085656e-01
-4.98440156e-07,1.80098344e-01
-4.98400156e-07,1.80085656e-01
-4.98360156e-07,1.80098344e-01
-4.98320156e-07,1.80085656e-01
-4.98280156e-07,1.80098344e-01
-4.98240156e-07,1.80084750e-01
-4.98200156e-07,1.80099250e-01
-4.98160156e-07,1.80083844e-01
-4.98120156e-07,1.80101969e-01
-4.98080156e-07,1.80079313e-01
-4.98040156e-07,1.80110125e-01
-4.98000156e-07,1.80060281e-01
-4.97960156e-07,1.80212531e-01
-4.97920156e-07,1.80355719e-01
-4.97880156e-07,1.80304969e-01
-4.97840156e-07,1.80338500e-01
-4.97800156e-07,1.80311312e-01
-4.97760156e-07,1.80335781e-01
-4.97720156e-07,1.80310406e-01
-4.97680156e-07,1.80342125e-01
-4.97640156e-07,1.80292281e-01
-4.97600156e-07,1.80443625e-01
-4.97560156e-07,1.80589531e-01
-4.97520156e-07,1.80534250e-01
-4.97480156e-07,1.80574125e-01
-4.97440156e-07,1.80537875e-01
-4.97400156e-07,1.80577750e-01
-4.97360156e-07,1.80521563e-01
-4.97320156e-07,1.80678344e-01
-4.97280156e-07,1.80818813e-01
-4.97240156e-07,1.80769875e-01
-4.97200156e-07,1.80801594e-01
-4.97160156e-07,1.80776219e-01
-4.97120156e-07,1.80800688e-01
-4.97080156e-07,1.80773500e-01
-4.97040156e-07,1.80807031e-01
-4.97000156e-07,1.80755375e-01
-4.96960156e-07,1.80909437e-01
-4.96920156e-07,1.81051719e-01
-4.96880156e-07,1.81001875e-01
-4.96840156e-07,1.81032688e-01
-4.96800156e-07,1.81010031e-01
-4.96760156e-07,1.81029063e-01
-4.96720156e-07,1.81011844e-01
-4.96680156e-07,1.81027250e-01
-4.96640156e-07,1.81012750e-01
