Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,6999.07031250
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,0.00000000e+00

Labels,
TIME,CH1
-2.79962812e-07,1.90772156e-01
-2.79922812e-07,1.90755844e-01
-2.79882812e-07,1.90772156e-01
-2.79842812e-07,1.90755844e-01
-2.79802812e-07,1.90772156e-01
-2.79762812e-07,1.90754937e-01
-2.79722813e-07,1.90773063e-01
-2.79682812e-07,1.90754031e-01
-2.79642812e-07,1.90774875e-01
-2.79602812e-07,1.90751312e-01
-2.79562812e-07,1.90779406e-01
-2.79522812e-07,1.90744063e-01
-2.79482812e-07,1.90798438e-01
-2.79442813e-07,1.90641656e-01
-2.79402812e-07,1.90502094e-01
-2.79362812e-07,1.90548312e-01
-2.79322812e-07,1.90520219e-01
-2.79282812e-07,1.90541969e-01
-2.79242812e-07,1.90522031e-01
-2.79202812e-07,1.90543781e-01
-2.79162813e-07,1.90515688e-01
-2.79122812e-07,1.90561906e-01
-2.79082812e-07,1.90414187e-01
-2.79042812e-07,1.90265562e-01
-2.79002812e-07,1.90321750e-01
-2.78962812e-07,1.90282781e-01
-2.78922812e-07,1.90315406e-01
-2.78882813e-07,1.90285500e-01
-2.78842812e-07,1.90314500e-01
-2.78802812e-07,1.90284594e-01
-2.78762812e-07,1.90318125e-01
-2.78722812e-07,1.90277344e-01
-2.78682812e-07,1.90337156e-01
-2.78642812e-07,1.90174031e-01
-2.78602813e-07,1.90041719e-01
-2.78562812e-07,1.90080687e-01
-2.78522812e-07,1.90060750e-01
-2.78482812e-07,1.90072531e-01
-2.78442812e-07,1.90065281e-01
-2.78402812e-07,1.90069812e-01
-2.78362812e-07,1.90067094e-01
-2.78322813e-07,1.90068906e-01
-2.78282812e-07,1.90068000e-01
-2.78242812e-07,1.90068000e-01
-2.78202812e-07,1.90068906e-01
-2.78162812e-07,1.90067094e-01
-2.78122812e-07,1.90068906e-01
-2.78082812e-07,1.90066187e-01
-2.78042813e-07,1.90069812e-01
-2.78002812e-07,1.90066187e-01
-2.77962812e-07,1.90069812e-01
-2.77922812e-07,1.90066187e-01
-2.77882812e-07,1.90069812e-01
-2.77842812e-07,1.90065281e-01
-2.77802812e-07,1.90070719e-01
-2.77762813e-07,1.90065281e-01
-2.77722812e-07,1.90070719e-01
-2.77682812e-07,1.90065281e-01
-2.77642812e-07,1.90070719e-01
-2.77602812e-07,1.90065281e-01
-2.77562812e-07,1.90071625e-01
-2.77522812e-07,1.90064375e-01
-2.77482813e-07,1.90071625e-01
-2.77442812e-07,1.90064375e-01
-2.77402812e-07,1.90071625e-01
-2.77362812e-07,1.90064375e-01
-2.77322812e-07,1.90071625e-01
-2.77282812e-07,1.90063469e-01
-2.77242812e-07,1.90072531e-01
-2.77202813e-07,1.90063469e-01
-2.77162812e-07,1.90072531e-01
-2.77122812e-07,1.90062563e-01
-2.77082812e-07,1.90073437e-01
-2.77042812e-07,1.90062563e-01
-2.77002812e-07,1.90074344e-01
-2.76962812e-07,1.90061656e-01
-2.76922813e-07,1.90074344e-01
-2.76882812e-07,1.90060750e-01
-2.76842812e-07,1.90075250e-01
-2.76802812e-07,1.90059844e-01
-2.76762812e-07,1.90077063e-01
-2.76722812e-07,1.90058031e-01
-2.76682812e-07,1.90078875e-01
-2.76642813e-07,1.90055312e-01
