Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,6999.90234375
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,0.00000000e+00

Labels,
TIME,CH1
-2.79996094e-07,1.81239312e-01
-2.79956094e-07,1.81264687e-01
-2.79916094e-07,1.81238406e-01
-2.79876094e-07,1.81267406e-01
-2.79836094e-07,1.81234781e-01
-2.79796094e-07,1.81272844e-01
-2.79756094e-07,1.81225719e-01
-2.79716094e-07,1.81292781e-01
-2.79676094e-07,1.81121500e-01
-2.79636094e-07,1.80999156e-01
-2.79596094e-07,1.81026344e-01
-2.79556094e-07,1.81020000e-01
-2.79516094e-07,1.81015469e-01
-2.79476094e-07,1.81029063e-01
-2.79436094e-07,1.81004594e-01
-2.79396094e-07,1.81050812e-01
-2.79356094e-07,1.80900375e-01
-2.79316094e-07,1.80754469e-01
-2.79276094e-07,1.80809750e-01
-2.79236094e-07,1.80768062e-01
-2.79196094e-07,1.80818813e-01
-2.79156094e-07,1.80672000e-01
-2.79116094e-07,1.80516125e-01
-2.79076094e-07,1.80586812e-01
-2.79036094e-07,1.80523375e-01
-2.78996094e-07,1.80601312e-01
-2.78956094e-07,1.80421875e-01
-2.78916094e-07,1.80306781e-01
-2.78876094e-07,1.80325812e-01
-2.78836094e-07,1.80330344e-01
-2.78796094e-07,1.80308594e-01
-2.78756094e-07,1.80355719e-01
-2.78716094e-07,1.80201656e-01
-2.78676094e-07,1.80063000e-01
-2.78636094e-07,1.80105594e-01
-2.78596094e-07,1.80085656e-01
-2.78556094e-07,1.80092906e-01
-2.78516094e-07,1.80096531e-01
-2.78476094e-07,1.80081125e-01
-2.78436094e-07,1.80119187e-01
-2.78396094e-07,1.79975094e-01
-2.78356094e-07,1.79825563e-01
-2.78316094e-07,1.79879938e-01
-2.78276094e-07,1.79846406e-01
-2.78236094e-07,1.79869969e-01
-2.78196094e-07,1.79851844e-01
-2.78156094e-07,1.79866344e-01
-2.78116094e-07,1.79855469e-01
-2.78076094e-07,1.79862719e-01
-2.78036094e-07,1.79859094e-01
-2.77996094e-07,1.79859094e-01
-2.77956094e-07,1.79862719e-01
-2.77916094e-07,1.79853656e-01
-2.77876094e-07,1.79872687e-01
-2.77836094e-07,1.79832812e-01
-2.77796094e-07,1.79976000e-01
-2.77756094e-07,1.80127344e-01
-2.77716094e-07,1.80070250e-01
-2.77676094e-07,1.80107406e-01
-2.77636094e-07,1.80079313e-01
-2.77596094e-07,1.80102875e-01
-2.77556094e-07,1.80082937e-01
-2.77516094e-07,1.80100156e-01
-2.77476094e-07,1.80084750e-01
-2.77436094e-07,1.80099250e-01
-2.77396094e-07,1.80085656e-01
-2.77356094e-07,1.80097437e-01
-2.77316094e-07,1.80086562e-01
-2.77276094e-07,1.80096531e-01
-2.77236094e-07,1.80087469e-01
-2.77196094e-07,1.80096531e-01
-2.77156094e-07,1.80088375e-01
-2.77116094e-07,1.80095625e-01
-2.77076094e-07,1.80089281e-01
-2.77036094e-07,1.80094719e-01
-2.76996094e-07,1.80090187e-01
-2.76956094e-07,1.80092906e-01
-2.76916094e-07,1.80092000e-01
-2.76876094e-07,1.80090187e-01
-2.76836094e-07,1.80096531e-01
-2.76796094e-07,1.80082937e-01
-2.76756094e-07,1.80115562e-01
-2.76716094e-07,1.79980531e-01
-2.76676094e-07,1.79818312e-01
