Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,6249.97656250
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,0.00000000e+00

Labels,
TIME,CH1
-2.49999062e-07,1.84758281e-01
-2.49959062e-07,1.84616906e-01
-2.49919062e-07,1.84462844e-01
-2.49879062e-07,1.84523562e-01
-2.49839063e-07,1.84481875e-01
-2.49799062e-07,1.84515406e-01
-2.49759062e-07,1.84485500e-01
-2.49719062e-07,1.84514500e-01
-2.49679062e-07,1.84485500e-01
-2.49639062e-07,1.84517219e-01
-2.49599062e-07,1.84478250e-01
-2.49559063e-07,1.84535344e-01
-2.49519062e-07,1.84376750e-01
-2.49479062e-07,1.84239000e-01
-2.49439062e-07,1.84284312e-01
-2.49399062e-07,1.84257125e-01
-2.49359062e-07,1.84277063e-01
-2.49319062e-07,1.84259844e-01
-2.49279063e-07,1.84275250e-01
-2.49239062e-07,1.84259844e-01
-2.49199062e-07,1.84277063e-01
-2.49159062e-07,1.84258031e-01
-2.49119062e-07,1.84280687e-01
-2.49079062e-07,1.84249875e-01
-2.49039062e-07,1.84300625e-01
-2.48999063e-07,1.84146562e-01
-2.48959062e-07,1.84005188e-01
-2.48919062e-07,1.84053219e-01
-2.48879062e-07,1.84024219e-01
-2.48839062e-07,1.84044156e-01
-2.48799062e-07,1.84029656e-01
-2.48759062e-07,1.84041437e-01
-2.48719063e-07,1.84031469e-01
-2.48679062e-07,1.84039625e-01
-2.48639062e-07,1.84033281e-01
-2.48599062e-07,1.84037813e-01
-2.48559062e-07,1.84035094e-01
-2.48519062e-07,1.84036000e-01
-2.48479062e-07,1.84036906e-01
-2.48439063e-07,1.84033281e-01
-2.48399062e-07,1.84040531e-01
-2.48359062e-07,1.84028750e-01
-2.48319062e-07,1.84049594e-01
-2.48279062e-07,1.84007906e-01
-2.48239062e-07,1.84152906e-01
-2.48199062e-07,1.84303344e-01
-2.48159063e-07,1.84246250e-01
-2.48119062e-07,1.84284312e-01
-2.48079062e-07,1.84254406e-01
-2.48039062e-07,1.84279781e-01
-2.47999062e-07,1.84258031e-01
-2.47959062e-07,1.84277063e-01
-2.47919062e-07,1.84259844e-01
-2.47879063e-07,1.84276156e-01
-2.47839062e-07,1.84260750e-01
-2.47799062e-07,1.84275250e-01
-2.47759062e-07,1.84260750e-01
-2.47719062e-07,1.84274344e-01
-2.47679062e-07,1.84261656e-01
-2.47639062e-07,1.84274344e-01
-2.47599063e-07,1.84261656e-01
-2.47559062e-07,1.84274344e-01
-2.47519062e-07,1.84261656e-01
-2.47479062e-07,1.84274344e-01
-2.47439062e-07,1.84261656e-01
-2.47399062e-07,1.84273437e-01
-2.47359063e-07,1.84262563e-01
-2.47319063e-07,1.84273437e-01
-2.47279062e-07,1.84262563e-01
-2.47239062e-07,1.84273437e-01
-2.47199062e-07,1.84262563e-01
-2.47159062e-07,1.84273437e-01
-2.47119062e-07,1.84262563e-01
-2.47079063e-07,1.84273437e-01
-2.47039063e-07,1.84262563e-01
-2.46999062e-07,1.84273437e-01
-2.46959062e-07,1.84262563e-01
-2.46919062e-07,1.84274344e-01
-2.46879062e-07,1.84261656e-01
-2.46839062e-07,1.84274344e-01
-2.46799063e-07,1.84261656e-01
-2.46759063e-07,1.84274344e-01
-2.46719062e-07,1.84261656e-01
-2.46679062e-07,1.84274344e-01
