Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,6249.07812500
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,0.00000000e+00

Labels,
TIME,CH1
-2.49963125e-07,1.82644906e-01
-2.49923125e-07,1.82643094e-01
-2.49883125e-07,1.82644906e-01
-2.49843125e-07,1.82643094e-01
-2.49803125e-07,1.82644906e-01
-2.49763125e-07,1.82643094e-01
-2.49723125e-07,1.82644906e-01
-2.49683125e-07,1.82642187e-01
-2.49643125e-07,1.82645813e-01
-2.49603125e-07,1.82642187e-01
-2.49563125e-07,1.82646719e-01
-2.49523125e-07,1.82640375e-01
-2.49483125e-07,1.82648531e-01
-2.49443125e-07,1.82637656e-01
-2.49403125e-07,1.82653062e-01
-2.49363125e-07,1.82629500e-01
-2.49323125e-07,1.82673000e-01
-2.49283125e-07,1.82526187e-01
-2.49243125e-07,1.82377563e-01
-2.49203125e-07,1.82432844e-01
-2.49163125e-07,1.82396594e-01
-2.49123125e-07,1.82424687e-01
-2.49083125e-07,1.82401125e-01
-2.49043125e-07,1.82421969e-01
-2.49003125e-07,1.82402938e-01
-2.48963125e-07,1.82421063e-01
-2.48923125e-07,1.82403844e-01
-2.48883125e-07,1.82420156e-01
-2.48843125e-07,1.82403844e-01
-2.48803125e-07,1.82420156e-01
-2.48763125e-07,1.82403844e-01
-2.48723125e-07,1.82420156e-01
-2.48683125e-07,1.82403844e-01
-2.48643125e-07,1.82420156e-01
-2.48603125e-07,1.82403844e-01
-2.48563125e-07,1.82421063e-01
-2.48523125e-07,1.82402938e-01
-2.48483125e-07,1.82421063e-01
-2.48443125e-07,1.82402031e-01
-2.48403125e-07,1.82422875e-01
-2.48363125e-07,1.82400219e-01
-2.48323125e-07,1.82424687e-01
-2.48283125e-07,1.82398406e-01
-2.48243125e-07,1.82428312e-01
-2.48203125e-07,1.82392969e-01
-2.48163125e-07,1.82437375e-01
-2.48123125e-07,1.82372125e-01
-2.48083125e-07,1.82541594e-01
-2.48043125e-07,1.82664844e-01
-2.48003125e-07,1.82638562e-01
-2.47963125e-07,1.82641281e-01
-2.47923125e-07,1.82654875e-01
-2.47883125e-07,1.82617719e-01
-2.47843125e-07,1.82760000e-01
-2.47803125e-07,1.82913156e-01
-2.47763125e-07,1.82851531e-01
-2.47723125e-07,1.82899563e-01
-2.47683125e-07,1.82842469e-01
-2.47643125e-07,1.82994719e-01
-2.47603125e-07,1.83144250e-01
-2.47563125e-07,1.83080812e-01
-2.47523125e-07,1.83137000e-01
-2.47483125e-07,1.83066312e-01
-2.47443125e-07,1.83237594e-01
-2.47403125e-07,1.83361750e-01
-2.47363125e-07,1.83332750e-01
-2.47323125e-07,1.83339094e-01
-2.47283125e-07,1.83348156e-01
-2.47243125e-07,1.83316437e-01
-2.47203125e-07,1.83452375e-01
-2.47163125e-07,1.83611875e-01
-2.47123125e-07,1.83543906e-01
-2.47083125e-07,1.83599188e-01
-2.47043125e-07,1.83533937e-01
-2.47003125e-07,1.83696156e-01
-2.46963125e-07,1.83833906e-01
-2.46923125e-07,1.83784969e-01
-2.46883125e-07,1.83819406e-01
-2.46843125e-07,1.83787687e-01
-2.46803125e-07,1.83824844e-01
-2.46763125e-07,1.83769563e-01
-2.46723125e-07,1.83927250e-01
-2.46683125e-07,1.84065906e-01
-2.46643125e-07,1.84019688e-01
