Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,100000
Zero Index,35999.99609375
Vertical Units,A
ANALOG_Thumbnail,
yOffset,0.00000000e+00
yPosition,-5.00000000e+00

Labels,
TIME,CH1
-1.43999984e-06,1.86031250e-01
-1.43995984e-06,1.85968750e-01
-1.43991984e-06,1.86031250e-01
-1.43987984e-06,1.85968750e-01
-1.43983984e-06,1.86031250e-01
-1.43979984e-06,1.85968750e-01
-1.43975984e-06,1.86031250e-01
-1.43971984e-06,1.85960937e-01
-1.43967984e-06,1.86039062e-01
-1.43963984e-06,1.85960937e-01
-1.43959984e-06,1.86046875e-01
-1.43955984e-06,1.85953125e-01
-1.43951984e-06,1.86054687e-01
-1.43947984e-06,1.85937500e-01
-1.43943984e-06,1.86070312e-01
-1.43939984e-06,1.85914062e-01
-1.43935984e-06,1.86109375e-01
-1.43931984e-06,1.85835937e-01
-1.43927984e-06,1.86289062e-01
-1.43923984e-06,1.84945312e-01
-1.43919984e-06,1.83742187e-01
-1.43915984e-06,1.84140625e-01
-1.43911984e-06,1.83906250e-01
-1.43907984e-06,1.84070312e-01
-1.43903984e-06,1.83945312e-01
-1.43899984e-06,1.84046875e-01
-1.43895984e-06,1.83960937e-01
-1.43891984e-06,1.84031250e-01
-1.43887984e-06,1.83968750e-01
-1.43883984e-06,1.84023437e-01
-1.43879984e-06,1.83976562e-01
-1.43875984e-06,1.84015625e-01
-1.43871984e-06,1.83984375e-01
-1.43867984e-06,1.84015625e-01
-1.43863984e-06,1.83984375e-01
-1.43859984e-06,1.84015625e-01
-1.43855984e-06,1.83984375e-01
-1.43851984e-06,1.84007812e-01
-1.43847984e-06,1.83992187e-01
-1.43843984e-06,1.84007812e-01
-1.43839984e-06,1.83992187e-01
-1.43835984e-06,1.84007812e-01
-1.43831984e-06,1.83992187e-01
-1.43827984e-06,1.84007812e-01
-1.43823984e-06,1.83992187e-01
-1.43819984e-06,1.84007812e-01
-1.43815984e-06,1.83992187e-01
-1.43811984e-06,1.84007812e-01
-1.43807984e-06,1.83992187e-01
-1.43803984e-06,1.84007812e-01
-1.43799984e-06,1.83992187e-01
-1.43795984e-06,1.84000000e-01
-1.43791984e-06,1.84000000e-01
-1.43787984e-06,1.84000000e-01
-1.43783984e-06,1.84000000e-01
-1.43779984e-06,1.84000000e-01
-1.43775984e-06,1.84000000e-01
-1.43771984e-06,1.84000000e-01
-1.43767984e-06,1.84000000e-01
-1.43763984e-06,1.84000000e-01
-1.43759984e-06,1.84000000e-01
-1.43755984e-06,1.84000000e-01
-1.43751984e-06,1.84000000e-01
-1.43747984e-06,1.84000000e-01
-1.43743984e-06,1.84000000e-01
-1.43739984e-06,1.84000000e-01
-1.43735984e-06,1.84000000e-01
-1.43731984e-06,1.84000000e-01
-1.43727984e-06,1.84000000e-01
-1.43723984e-06,1.84000000e-01
-1.43719984e-06,1.84000000e-01
-1.43715984e-06,1.84000000e-01
-1.43711984e-06,1.84000000e-01
-1.43707984e-06,1.84000000e-01
-1.43703984e-06,1.84000000e-01
-1.43699984e-06,1.84000000e-01
-1.43695984e-06,1.84000000e-01
-1.43691984e-06,1.84000000e-01
-1.43687984e-06,1.84000000e-01
-1.43683984e-06,1.84000000e-01
-1.43679984e-06,1.84000000e-01
-1.43675984e-06,1.84000000e-01
-1.43671984e-06,1.84000000e-01
-1.43667984e-06,1.84000000e-01
