Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,100000
Zero Index,15999.03906250
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39961562e-07,1.97300000e-01
-6.39921562e-07,1.97300000e-01
-6.39881562e-07,1.97300000e-01
-6.39841562e-07,1.97300000e-01
-6.39801563e-07,1.97300000e-01
-6.39761562e-07,1.97300000e-01
-6.39721562e-07,1.97301562e-01
-6.39681562e-07,1.97298438e-01
-6.39641562e-07,1.97301562e-01
-6.39601562e-07,1.97298438e-01
-6.39561562e-07,1.97301562e-01
-6.39521563e-07,1.97298438e-01
-6.39481562e-07,1.97303125e-01
-6.39441562e-07,1.97296875e-01
-6.39401562e-07,1.97303125e-01
-6.39361562e-07,1.97296875e-01
-6.39321562e-07,1.97304688e-01
-6.39281562e-07,1.97295313e-01
-6.39241563e-07,1.97304688e-01
-6.39201562e-07,1.97293750e-01
-6.39161562e-07,1.97306250e-01
-6.39121562e-07,1.97292187e-01
-6.39081562e-07,1.97309375e-01
-6.39041562e-07,1.97289063e-01
-6.39001562e-07,1.97314062e-01
-6.38961563e-07,1.97279688e-01
-6.38921562e-07,1.97329688e-01
-6.38881562e-07,1.97245313e-01
-6.38841562e-07,1.97507813e-01
-6.38801562e-07,1.97754687e-01
-6.38761562e-07,1.97668750e-01
-6.38721562e-07,1.97721875e-01
-6.38681563e-07,1.97682812e-01
-6.38641562e-07,1.97714063e-01
-6.38601562e-07,1.97689063e-01
-6.38561562e-07,1.97709375e-01
-6.38521562e-07,1.97690625e-01
-6.38481562e-07,1.97707812e-01
-6.38441562e-07,1.97692188e-01
-6.38401563e-07,1.97706250e-01
-6.38361562e-07,1.97693750e-01
-6.38321562e-07,1.97706250e-01
-6.38281562e-07,1.97695312e-01
-6.38241562e-07,1.97704688e-01
-6.38201562e-07,1.97695312e-01
-6.38161562e-07,1.97704688e-01
-6.38121563e-07,1.97695312e-01
-6.38081562e-07,1.97704688e-01
-6.38041562e-07,1.97695312e-01
-6.38001562e-07,1.97704688e-01
-6.37961562e-07,1.97696875e-01
-6.37921562e-07,1.97703125e-01
-6.37881562e-07,1.97696875e-01
-6.37841563e-07,1.97703125e-01
-6.37801562e-07,1.97696875e-01
-6.37761562e-07,1.97703125e-01
-6.37721562e-07,1.97696875e-01
-6.37681562e-07,1.97703125e-01
-6.37641562e-07,1.97696875e-01
-6.37601562e-07,1.97703125e-01
-6.37561563e-07,1.97696875e-01
-6.37521562e-07,1.97703125e-01
-6.37481562e-07,1.97696875e-01
-6.37441562e-07,1.97703125e-01
-6.37401562e-07,1.97696875e-01
-6.37361562e-07,1.97703125e-01
-6.37321562e-07,1.97696875e-01
-6.37281563e-07,1.97703125e-01
-6.37241562e-07,1.97696875e-01
-6.37201562e-07,1.97703125e-01
-6.37161562e-07,1.97696875e-01
-6.37121562e-07,1.97703125e-01
-6.37081562e-07,1.97696875e-01
-6.37041562e-07,1.97703125e-01
-6.37001563e-07,1.97696875e-01
-6.36961562e-07,1.97703125e-01
-6.36921562e-07,1.97696875e-01
-6.36881562e-07,1.97703125e-01
-6.36841562e-07,1.97696875e-01
-6.36801562e-07,1.97704688e-01
-6.36761562e-07,1.97695312e-01
-6.36721563e-07,1.97704688e-01
-6.36681562e-07,1.97695312e-01
-6.36641562e-07,1.97704688e-01
