Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,12499.08203125
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,0.00000000e+00

Labels,
TIME,CH1
-4.99963281e-07,1.82279688e-01
-4.99923281e-07,1.82157344e-01
-4.99883281e-07,1.82190875e-01
-4.99843281e-07,1.82171844e-01
-4.99803281e-07,1.82189062e-01
-4.99763281e-07,1.82167313e-01
-4.99723281e-07,1.82206281e-01
-4.99683281e-07,1.82065813e-01
-4.99643281e-07,1.81909938e-01
-4.99603281e-07,1.81973375e-01
-4.99563281e-07,1.81928062e-01
-4.99523281e-07,1.81966125e-01
-4.99483281e-07,1.81930781e-01
-4.99443281e-07,1.81965219e-01
-4.99403281e-07,1.81929875e-01
-4.99363281e-07,1.81968844e-01
-4.99323281e-07,1.81921719e-01
-4.99283281e-07,1.81987875e-01
-4.99243281e-07,1.81819312e-01
-4.99203281e-07,1.81692437e-01
-4.99163281e-07,1.81725969e-01
-4.99123281e-07,1.81711469e-01
-4.99083281e-07,1.81717812e-01
-4.99043281e-07,1.81716000e-01
-4.99003281e-07,1.81714187e-01
-4.98963281e-07,1.81718719e-01
-4.98923281e-07,1.81712375e-01
-4.98883281e-07,1.81721437e-01
-4.98843281e-07,1.81709656e-01
-4.98803281e-07,1.81724156e-01
-4.98763281e-07,1.81704219e-01
-4.98723281e-07,1.81733219e-01
-4.98683281e-07,1.81684281e-01
-4.98643281e-07,1.81836531e-01
-4.98603281e-07,1.81979719e-01
-4.98563281e-07,1.81930781e-01
-4.98523281e-07,1.81959781e-01
-4.98483281e-07,1.81938938e-01
-4.98443281e-07,1.81955250e-01
-4.98403281e-07,1.81941656e-01
-4.98363281e-07,1.81953438e-01
-4.98323281e-07,1.81942562e-01
-4.98283281e-07,1.81952531e-01
-4.98243281e-07,1.81943469e-01
-4.98203281e-07,1.81952531e-01
-4.98163281e-07,1.81943469e-01
-4.98123281e-07,1.81952531e-01
-4.98083281e-07,1.81943469e-01
-4.98043281e-07,1.81952531e-01
-4.98003281e-07,1.81943469e-01
-4.97963281e-07,1.81953438e-01
-4.97923281e-07,1.81942562e-01
-4.97883281e-07,1.81954344e-01
-4.97843281e-07,1.81940750e-01
-4.97803281e-07,1.81957062e-01
-4.97763281e-07,1.81936219e-01
-4.97723281e-07,1.81966125e-01
-4.97683281e-07,1.81916281e-01
-4.97643281e-07,1.82068531e-01
-4.97603281e-07,1.82211719e-01
-4.97563281e-07,1.82162781e-01
-4.97523281e-07,1.82191781e-01
-4.97483281e-07,1.82170937e-01
-4.97443281e-07,1.82187250e-01
-4.97403281e-07,1.82173656e-01
-4.97363281e-07,1.82185437e-01
-4.97323281e-07,1.82175469e-01
-4.97283281e-07,1.82184531e-01
-4.97243281e-07,1.82175469e-01
-4.97203281e-07,1.82183625e-01
-4.97163281e-07,1.82176375e-01
-4.97123281e-07,1.82183625e-01
-4.97083281e-07,1.82176375e-01
-4.97043281e-07,1.82182719e-01
-4.97003281e-07,1.82177281e-01
-4.96963281e-07,1.82182719e-01
-4.96923281e-07,1.82177281e-01
-4.96883281e-07,1.82182719e-01
-4.96843281e-07,1.82177281e-01
-4.96803281e-07,1.82182719e-01
-4.96763281e-07,1.82177281e-01
-4.96723281e-07,1.82182719e-01
-4.96683281e-07,1.82177281e-01
-4.96643281e-07,1.82182719e-01
