Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,6249.03125000
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,0.00000000e+00

Labels,
TIME,CH1
-2.49961250e-07,1.81484906e-01
-2.49921250e-07,1.81484000e-01
-2.49881250e-07,1.81484000e-01
-2.49841250e-07,1.81484906e-01
-2.49801250e-07,1.81482188e-01
-2.49761250e-07,1.81486719e-01
-2.49721250e-07,1.81480375e-01
-2.49681250e-07,1.81489437e-01
-2.49641250e-07,1.81474937e-01
-2.49601250e-07,1.81498500e-01
-2.49561250e-07,1.81455000e-01
-2.49521250e-07,1.81601812e-01
-2.49481250e-07,1.81750438e-01
-2.49441250e-07,1.81695156e-01
-2.49401250e-07,1.81731406e-01
-2.49361250e-07,1.81703312e-01
-2.49321250e-07,1.81726875e-01
-2.49281250e-07,1.81706031e-01
-2.49241250e-07,1.81725063e-01
-2.49201250e-07,1.81707844e-01
-2.49161250e-07,1.81724156e-01
-2.49121250e-07,1.81707844e-01
-2.49081250e-07,1.81724156e-01
-2.49041250e-07,1.81707844e-01
-2.49001250e-07,1.81724156e-01
-2.48961250e-07,1.81707844e-01
-2.48921250e-07,1.81725063e-01
-2.48881250e-07,1.81706031e-01
-2.48841250e-07,1.81727781e-01
-2.48801250e-07,1.81701500e-01
-2.48761250e-07,1.81735937e-01
-2.48721250e-07,1.81682469e-01
-2.48681250e-07,1.81838344e-01
-2.48641250e-07,1.81977906e-01
-2.48601250e-07,1.81931687e-01
-2.48561250e-07,1.81958875e-01
-2.48521250e-07,1.81939844e-01
-2.48481250e-07,1.81955250e-01
-2.48441250e-07,1.81941656e-01
-2.48401250e-07,1.81953438e-01
-2.48361250e-07,1.81942562e-01
-2.48321250e-07,1.81953438e-01
-2.48281250e-07,1.81941656e-01
-2.48241250e-07,1.81954344e-01
-2.48201250e-07,1.81940750e-01
-2.48161250e-07,1.81957062e-01
-2.48121250e-07,1.81936219e-01
-2.48081250e-07,1.81965219e-01
-2.48041250e-07,1.81916281e-01
-2.48001250e-07,1.82068531e-01
-2.47961250e-07,1.82211719e-01
-2.47921250e-07,1.82161875e-01
-2.47881250e-07,1.82192688e-01
-2.47841250e-07,1.82170031e-01
-2.47801250e-07,1.82188156e-01
-2.47761250e-07,1.82172750e-01
-2.47721250e-07,1.82186344e-01
-2.47681250e-07,1.82174562e-01
-2.47641250e-07,1.82184531e-01
-2.47601250e-07,1.82175469e-01
-2.47561250e-07,1.82184531e-01
-2.47521250e-07,1.82176375e-01
-2.47481250e-07,1.82183625e-01
-2.47441250e-07,1.82176375e-01
-2.47401250e-07,1.82183625e-01
-2.47361250e-07,1.82177281e-01
-2.47321250e-07,1.82182719e-01
-2.47281250e-07,1.82177281e-01
-2.47241250e-07,1.82182719e-01
-2.47201250e-07,1.82178188e-01
-2.47161250e-07,1.82181812e-01
-2.47121250e-07,1.82179094e-01
-2.47081250e-07,1.82180906e-01
-2.47041250e-07,1.82180000e-01
-2.47001250e-07,1.82178188e-01
-2.46961250e-07,1.82184531e-01
-2.46921250e-07,1.82170031e-01
-2.46881250e-07,1.82203562e-01
-2.46841250e-07,1.82068531e-01
-2.46801250e-07,1.81906313e-01
-2.46761250e-07,1.81977000e-01
-2.46721250e-07,1.81922625e-01
-2.46681250e-07,1.81974281e-01
-2.46641250e-07,1.81918094e-01
