Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,12499.77343750
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,0.00000000e+00

Labels,
TIME,CH1
-4.99990937e-07,1.92618187e-01
-4.99950937e-07,1.92622719e-01
-4.99910937e-07,1.92616375e-01
-4.99870937e-07,1.92624531e-01
-4.99830938e-07,1.92614563e-01
-4.99790937e-07,1.92626344e-01
-4.99750937e-07,1.92613656e-01
-4.99710937e-07,1.92628156e-01
-4.99670937e-07,1.92610937e-01
-4.99630937e-07,1.92629969e-01
-4.99590937e-07,1.92607312e-01
-4.99550938e-07,1.92635406e-01
-4.99510937e-07,1.92599156e-01
-4.99470937e-07,1.92655344e-01
-4.99430937e-07,1.92495844e-01
-4.99390937e-07,1.92359000e-01
-4.99350937e-07,1.92405219e-01
-4.99310937e-07,1.92372594e-01
-4.99270938e-07,1.92413375e-01
-4.99230937e-07,1.92277438e-01
-4.99190937e-07,1.92109781e-01
-4.99150937e-07,1.92193156e-01
-4.99110937e-07,1.92116125e-01
-4.99070937e-07,1.92209469e-01
-4.99030937e-07,1.92011906e-01
-4.98990938e-07,1.91919469e-01
-4.98950937e-07,1.91908594e-01
-4.98910937e-07,1.91961156e-01
-4.98870937e-07,1.91792594e-01
-4.98830937e-07,1.91676594e-01
-4.98790937e-07,1.91685656e-01
-4.98750937e-07,1.91721000e-01
-4.98710938e-07,1.91567844e-01
-4.98670937e-07,1.91438250e-01
-4.98630937e-07,1.91460000e-01
-4.98590937e-07,1.91483563e-01
-4.98550937e-07,1.91342187e-01
-4.98510937e-07,1.91199906e-01
-4.98470937e-07,1.91233437e-01
-4.98430938e-07,1.91245219e-01
-4.98390937e-07,1.91115625e-01
-4.98350937e-07,1.90962469e-01
-4.98310937e-07,1.91007781e-01
-4.98270937e-07,1.91006875e-01
-4.98230937e-07,1.90890875e-01
-4.98190937e-07,1.90722312e-01
-4.98150938e-07,1.90784844e-01
-4.98110937e-07,1.90764000e-01
-4.98070937e-07,1.90671563e-01
-4.98030937e-07,1.90474000e-01
-4.97990937e-07,1.90575500e-01
-4.97950937e-07,1.90493937e-01
-4.97910937e-07,1.90569156e-01
-4.97870938e-07,1.90492125e-01
-4.97830937e-07,1.90583656e-01
-4.97790937e-07,1.90392437e-01
-4.97750937e-07,1.90285500e-01
-4.97710937e-07,1.90300906e-01
-4.97670937e-07,1.90303625e-01
-4.97630937e-07,1.90294562e-01
-4.97590938e-07,1.90306344e-01
-4.97550937e-07,1.90292750e-01
-4.97510937e-07,1.90308156e-01
-4.97470937e-07,1.90290938e-01
-4.97430937e-07,1.90309062e-01
-4.97390937e-07,1.90290031e-01
-4.97350937e-07,1.90311781e-01
-4.97310938e-07,1.90286406e-01
-4.97270937e-07,1.90319031e-01
-4.97230937e-07,1.90267375e-01
-4.97190937e-07,1.90420531e-01
-4.97150937e-07,1.90564625e-01
-4.97110937e-07,1.90511156e-01
-4.97070937e-07,1.90549219e-01
-4.97030938e-07,1.90513875e-01
-4.96990937e-07,1.90554656e-01
-4.96950937e-07,1.90495750e-01
-4.96910937e-07,1.90657063e-01
-4.96870937e-07,1.90790281e-01
-4.96830937e-07,1.90753125e-01
-4.96790937e-07,1.90766719e-01
-4.96750938e-07,1.90769437e-01
-4.96710937e-07,1.90742250e-01
-4.96670937e-07,1.90876375e-01
