Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,12499.00000000
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,0.00000000e+00

Labels,
TIME,CH1
-4.99960000e-07,1.81016375e-01
-4.99920000e-07,1.81023625e-01
-4.99880000e-07,1.81016375e-01
-4.99840000e-07,1.81023625e-01
-4.99800000e-07,1.81016375e-01
-4.99760000e-07,1.81024531e-01
-4.99720000e-07,1.81015469e-01
-4.99680000e-07,1.81024531e-01
-4.99640000e-07,1.81015469e-01
-4.99600000e-07,1.81024531e-01
-4.99560000e-07,1.81015469e-01
-4.99520000e-07,1.81024531e-01
-4.99480000e-07,1.81014563e-01
-4.99440000e-07,1.81025437e-01
-4.99400000e-07,1.81014563e-01
-4.99360000e-07,1.81025437e-01
-4.99320000e-07,1.81014563e-01
-4.99280000e-07,1.81025437e-01
-4.99240000e-07,1.81013656e-01
-4.99200000e-07,1.81026344e-01
-4.99160000e-07,1.81013656e-01
-4.99120000e-07,1.81027250e-01
-4.99080000e-07,1.81012750e-01
-4.99040000e-07,1.81027250e-01
-4.99000000e-07,1.81011844e-01
-4.98960000e-07,1.81028156e-01
-4.98920000e-07,1.81010937e-01
-4.98880000e-07,1.81029969e-01
-4.98840000e-07,1.81010031e-01
-4.98800000e-07,1.81031781e-01
-4.98760000e-07,1.81007312e-01
-4.98720000e-07,1.81035406e-01
-4.98680000e-07,1.81001875e-01
-4.98640000e-07,1.81044469e-01
-4.98600000e-07,1.80981031e-01
-4.98560000e-07,1.81148687e-01
-4.98520000e-07,1.81274656e-01
-4.98480000e-07,1.81244750e-01
-4.98440000e-07,1.81252000e-01
-4.98400000e-07,1.81257438e-01
-4.98360000e-07,1.81239312e-01
-4.98320000e-07,1.81281000e-01
-4.98280000e-07,1.81133281e-01
-4.98240000e-07,1.80986469e-01
-4.98200000e-07,1.81039031e-01
-4.98160000e-07,1.81007312e-01
-4.98120000e-07,1.81029969e-01
-4.98080000e-07,1.81012750e-01
-4.98040000e-07,1.81026344e-01
-4.98000000e-07,1.81014563e-01
-4.97960000e-07,1.81024531e-01
-4.97920000e-07,1.81016375e-01
-4.97880000e-07,1.81023625e-01
-4.97840000e-07,1.81017281e-01
-4.97800000e-07,1.81022719e-01
-4.97760000e-07,1.81018188e-01
-4.97720000e-07,1.81021812e-01
-4.97680000e-07,1.81018188e-01
-4.97640000e-07,1.81020906e-01
-4.97600000e-07,1.81019094e-01
-4.97560000e-07,1.81020906e-01
-4.97520000e-07,1.81019094e-01
-4.97480000e-07,1.81020906e-01
-4.97440000e-07,1.81020000e-01
-4.97400000e-07,1.81020000e-01
-4.97360000e-07,1.81020000e-01
-4.97320000e-07,1.81020000e-01
-4.97280000e-07,1.81020000e-01
-4.97240000e-07,1.81020000e-01
-4.97200000e-07,1.81020000e-01
-4.97160000e-07,1.81020000e-01
-4.97120000e-07,1.81020000e-01
-4.97080000e-07,1.81020000e-01
-4.97040000e-07,1.81020000e-01
-4.97000000e-07,1.81020000e-01
-4.96960000e-07,1.81020000e-01
-4.96920000e-07,1.81020000e-01
-4.96880000e-07,1.81020000e-01
-4.96840000e-07,1.81020000e-01
-4.96800000e-07,1.81020000e-01
-4.96760000e-07,1.81020000e-01
-4.96720000e-07,1.81019094e-01
-4.96680000e-07,1.81020906e-01
-4.96640000e-07,1.81018188e-01
