Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,6249.14843750
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,0.00000000e+00

Labels,
TIME,CH1
-2.49965937e-07,1.80818813e-01
-2.49925937e-07,1.80762625e-01
-2.49885938e-07,1.80810656e-01
-2.49845938e-07,1.80765344e-01
-2.49805937e-07,1.80810656e-01
-2.49765937e-07,1.80763531e-01
-2.49725937e-07,1.80817000e-01
-2.49685937e-07,1.80745406e-01
-2.49645937e-07,1.80918500e-01
-2.49605938e-07,1.81041750e-01
-2.49565938e-07,1.81011844e-01
-2.49525937e-07,1.81023625e-01
-2.49485937e-07,1.81019094e-01
-2.49445937e-07,1.81020000e-01
-2.49405937e-07,1.81020906e-01
-2.49365937e-07,1.81019094e-01
-2.49325938e-07,1.81020906e-01
-2.49285938e-07,1.81019094e-01
-2.49245937e-07,1.81020000e-01
-2.49205937e-07,1.81021812e-01
-2.49165937e-07,1.81016375e-01
-2.49125937e-07,1.81029063e-01
-2.49085937e-07,1.80997344e-01
-2.49045938e-07,1.81130563e-01
-2.49005938e-07,1.81294594e-01
-2.48965937e-07,1.81222094e-01
-2.48925937e-07,1.81278281e-01
-2.48885937e-07,1.81225719e-01
-2.48845937e-07,1.81282813e-01
-2.48805937e-07,1.81207594e-01
-2.48765938e-07,1.81384313e-01
-2.48725938e-07,1.81503031e-01
-2.48685937e-07,1.81479469e-01
-2.48645937e-07,1.81481281e-01
-2.48605937e-07,1.81493969e-01
-2.48565937e-07,1.81459531e-01
-2.48525937e-07,1.81597281e-01
-2.48485938e-07,1.81756781e-01
-2.48445937e-07,1.81686094e-01
-2.48405937e-07,1.81746812e-01
-2.48365937e-07,1.81673406e-01
-2.48325937e-07,1.81847406e-01
-2.48285937e-07,1.81967938e-01
-2.48245937e-07,1.81946187e-01
-2.48205938e-07,1.81931687e-01
-2.48165937e-07,1.82054937e-01
-2.48125937e-07,1.82225312e-01
-2.48085937e-07,1.82146469e-01
-2.48045937e-07,1.82212625e-01
-2.48005937e-07,1.82136500e-01
-2.47965937e-07,1.82309594e-01
-2.47925938e-07,1.82437375e-01
-2.47885937e-07,1.82396594e-01
-2.47845937e-07,1.82427406e-01
-2.47805937e-07,1.82384812e-01
-2.47765937e-07,1.82525281e-01
-2.47725937e-07,1.82684781e-01
-2.47685937e-07,1.82614094e-01
-2.47645938e-07,1.82674813e-01
-2.47605937e-07,1.82602313e-01
-2.47565937e-07,1.82772688e-01
-2.47525937e-07,1.82901375e-01
-2.47485937e-07,1.82862406e-01
-2.47445937e-07,1.82885969e-01
-2.47405937e-07,1.82866031e-01
-2.47365938e-07,1.82890500e-01
-2.47325937e-07,1.82848812e-01
-2.47285937e-07,1.82991094e-01
-2.47245937e-07,1.83146062e-01
-2.47205937e-07,1.83083531e-01
-2.47165937e-07,1.83127938e-01
-2.47125937e-07,1.83089875e-01
-2.47085938e-07,1.83125219e-01
-2.47045937e-07,1.83090781e-01
-2.47005937e-07,1.83127031e-01
-2.46965937e-07,1.83087156e-01
-2.46925937e-07,1.83134281e-01
-2.46885937e-07,1.83067219e-01
-2.46845937e-07,1.83237594e-01
-2.46805938e-07,1.83362656e-01
-2.46765937e-07,1.83330937e-01
-2.46725937e-07,1.83343625e-01
-2.46685937e-07,1.83339094e-01
-2.46645937e-07,1.83339094e-01
