Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,12499.10156250
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,0.00000000e+00

Labels,
TIME,CH1
-4.99964063e-07,1.73125656e-01
-4.99924062e-07,1.73136531e-01
-4.99884063e-07,1.73129281e-01
-4.99844062e-07,1.73132000e-01
-4.99804062e-07,1.73133812e-01
-4.99764062e-07,1.73126562e-01
-4.99724062e-07,1.73143781e-01
-4.99684063e-07,1.73105719e-01
-4.99644062e-07,1.73247094e-01
-4.99604063e-07,1.73401156e-01
-4.99564062e-07,1.73341344e-01
-4.99524062e-07,1.73381219e-01
-4.99484062e-07,1.73348594e-01
-4.99444062e-07,1.73377594e-01
-4.99404063e-07,1.73350406e-01
-4.99364062e-07,1.73377594e-01
-4.99324063e-07,1.73347687e-01
-4.99284062e-07,1.73384844e-01
-4.99244062e-07,1.73329563e-01
-4.99204062e-07,1.73486344e-01
-4.99164062e-07,1.73626813e-01
-4.99124063e-07,1.73578781e-01
-4.99084062e-07,1.73608687e-01
-4.99044063e-07,1.73585125e-01
-4.99004062e-07,1.73605969e-01
-4.98964062e-07,1.73586938e-01
-4.98924062e-07,1.73605969e-01
-4.98884062e-07,1.73585125e-01
-4.98844063e-07,1.73608687e-01
-4.98804062e-07,1.73580594e-01
-4.98764063e-07,1.73616844e-01
-4.98724062e-07,1.73560656e-01
-4.98684062e-07,1.73721062e-01
-4.98644062e-07,1.73855188e-01
-4.98604062e-07,1.73815312e-01
-4.98564063e-07,1.73834344e-01
-4.98524062e-07,1.73825281e-01
-4.98484063e-07,1.73827094e-01
-4.98444062e-07,1.73833437e-01
-4.98404062e-07,1.73816219e-01
-4.98364062e-07,1.73854281e-01
-4.98324062e-07,1.73712000e-01
-4.98284063e-07,1.73559750e-01
-4.98244062e-07,1.73617750e-01
-4.98204063e-07,1.73579687e-01
-4.98164062e-07,1.73609594e-01
-4.98124062e-07,1.73585125e-01
-4.98084062e-07,1.73605969e-01
-4.98044062e-07,1.73586938e-01
-4.98004063e-07,1.73604156e-01
-4.97964062e-07,1.73587844e-01
-4.97924063e-07,1.73604156e-01
-4.97884062e-07,1.73587844e-01
-4.97844062e-07,1.73604156e-01
-4.97804062e-07,1.73587844e-01
-4.97764062e-07,1.73604156e-01
-4.97724063e-07,1.73586938e-01
-4.97684062e-07,1.73605969e-01
-4.97644063e-07,1.73584219e-01
-4.97604062e-07,1.73610500e-01
-4.97564062e-07,1.73576062e-01
-4.97524062e-07,1.73629531e-01
-4.97484062e-07,1.73473656e-01
-4.97444063e-07,1.73334094e-01
-4.97404062e-07,1.73379406e-01
-4.97364063e-07,1.73353125e-01
-4.97324062e-07,1.73371250e-01
-4.97284062e-07,1.73357656e-01
-4.97244062e-07,1.73368531e-01
-4.97204062e-07,1.73360375e-01
-4.97164063e-07,1.73367625e-01
-4.97124062e-07,1.73361281e-01
-4.97084063e-07,1.73365812e-01
-4.97044062e-07,1.73362187e-01
-4.97004062e-07,1.73364906e-01
-4.96964062e-07,1.73364000e-01
-4.96924062e-07,1.73363094e-01
-4.96884063e-07,1.73365812e-01
-4.96844062e-07,1.73360375e-01
-4.96804063e-07,1.73370344e-01
-4.96764062e-07,1.73352219e-01
-4.96724062e-07,1.73390281e-01
-4.96684062e-07,1.73248906e-01
-4.96644062e-07,1.73094844e-01
