Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,6499.45703125
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,0.00000000e+00

Labels,
TIME,CH1
-2.59978281e-07,1.83100750e-01
-2.59938281e-07,1.83111625e-01
-2.59898281e-07,1.83106187e-01
-2.59858281e-07,1.83108906e-01
-2.59818281e-07,1.83108906e-01
-2.59778281e-07,1.83106187e-01
-2.59738281e-07,1.83110719e-01
-2.59698281e-07,1.83104375e-01
-2.59658281e-07,1.83112531e-01
-2.59618281e-07,1.83101656e-01
-2.59578281e-07,1.83116156e-01
-2.59538281e-07,1.83097125e-01
-2.59498281e-07,1.83124312e-01
-2.59458281e-07,1.83077187e-01
-2.59418281e-07,1.83227625e-01
-2.59378281e-07,1.83372625e-01
-2.59338281e-07,1.83321875e-01
-2.59298281e-07,1.83353594e-01
-2.59258281e-07,1.83329125e-01
-2.59218281e-07,1.83349062e-01
-2.59178281e-07,1.83331844e-01
-2.59138281e-07,1.83348156e-01
-2.59098281e-07,1.83330937e-01
-2.59058281e-07,1.83349969e-01
-2.59018281e-07,1.83328219e-01
-2.58978281e-07,1.83357219e-01
-2.58938281e-07,1.83309187e-01
-2.58898281e-07,1.83458719e-01
-2.58858281e-07,1.83605531e-01
-2.58818281e-07,1.83552063e-01
-2.58778281e-07,1.83587406e-01
-2.58738281e-07,1.83558406e-01
-2.58698281e-07,1.83584688e-01
-2.58658281e-07,1.83559312e-01
-2.58618281e-07,1.83585594e-01
-2.58578281e-07,1.83555688e-01
-2.58538281e-07,1.83593750e-01
-2.58498281e-07,1.83536656e-01
-2.58458281e-07,1.83696156e-01
-2.58418281e-07,1.83832094e-01
-2.58378281e-07,1.83789500e-01
-2.58338281e-07,1.83813062e-01
-2.58298281e-07,1.83797656e-01
-2.58258281e-07,1.83808531e-01
-2.58218281e-07,1.83800375e-01
-2.58178281e-07,1.83806719e-01
-2.58138281e-07,1.83802187e-01
-2.58098281e-07,1.83805812e-01
-2.58058281e-07,1.83803094e-01
-2.58018281e-07,1.83804906e-01
-2.57978281e-07,1.83804000e-01
-2.57938281e-07,1.83804000e-01
-2.57898281e-07,1.83804000e-01
-2.57858281e-07,1.83804000e-01
-2.57818281e-07,1.83804000e-01
-2.57778281e-07,1.83803094e-01
-2.57738281e-07,1.83804906e-01
-2.57698281e-07,1.83803094e-01
-2.57658281e-07,1.83804906e-01
-2.57618281e-07,1.83803094e-01
-2.57578281e-07,1.83804906e-01
-2.57538281e-07,1.83803094e-01
-2.57498281e-07,1.83804906e-01
-2.57458281e-07,1.83802187e-01
-2.57418281e-07,1.83805812e-01
-2.57378281e-07,1.83802187e-01
-2.57338281e-07,1.83805812e-01
-2.57298281e-07,1.83802187e-01
-2.57258281e-07,1.83805812e-01
-2.57218281e-07,1.83802187e-01
-2.57178281e-07,1.83806719e-01
-2.57138281e-07,1.83801281e-01
-2.57098281e-07,1.83806719e-01
-2.57058281e-07,1.83801281e-01
-2.57018281e-07,1.83806719e-01
-2.56978281e-07,1.83801281e-01
-2.56938281e-07,1.83807625e-01
-2.56898281e-07,1.83800375e-01
-2.56858281e-07,1.83807625e-01
-2.56818281e-07,1.83800375e-01
-2.56778281e-07,1.83808531e-01
-2.56738281e-07,1.83799469e-01
-2.56698281e-07,1.83808531e-01
-2.56658281e-07,1.83798562e-01
