Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,6249.89453125
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,0.00000000e+00

Labels,
TIME,CH1
-2.49995781e-07,1.82673000e-01
-2.49955781e-07,1.82631313e-01
-2.49915781e-07,1.82648531e-01
-2.49875781e-07,1.82648531e-01
-2.49835781e-07,1.82623156e-01
-2.49795781e-07,1.82755469e-01
-2.49755781e-07,1.82915875e-01
-2.49715781e-07,1.82850625e-01
-2.49675781e-07,1.82895031e-01
-2.49635781e-07,1.82859688e-01
-2.49595781e-07,1.82889594e-01
-2.49555781e-07,1.82863312e-01
-2.49515781e-07,1.82887781e-01
-2.49475781e-07,1.82865125e-01
-2.49435781e-07,1.82885969e-01
-2.49395781e-07,1.82866937e-01
-2.49355781e-07,1.82885063e-01
-2.49315781e-07,1.82867844e-01
-2.49275781e-07,1.82884156e-01
-2.49235781e-07,1.82868750e-01
-2.49195781e-07,1.82882344e-01
-2.49155781e-07,1.82869656e-01
-2.49115781e-07,1.82880531e-01
-2.49075781e-07,1.82873281e-01
-2.49035781e-07,1.82874188e-01
-2.48995781e-07,1.82891406e-01
-2.48955781e-07,1.82773594e-01
-2.48915781e-07,1.82591438e-01
-2.48875781e-07,1.82686594e-01
-2.48835781e-07,1.82600500e-01
-2.48795781e-07,1.82701094e-01
-2.48755781e-07,1.82497187e-01
-2.48715781e-07,1.82409281e-01
-2.48675781e-07,1.82394781e-01
-2.48635781e-07,1.82449156e-01
-2.48595781e-07,1.82280594e-01
-2.48555781e-07,1.82163688e-01
-2.48515781e-07,1.82174562e-01
-2.48475781e-07,1.82207188e-01
-2.48435781e-07,1.82059469e-01
-2.48395781e-07,1.81921719e-01
-2.48355781e-07,1.81952531e-01
-2.48315781e-07,1.81965219e-01
-2.48275781e-07,1.81837438e-01
-2.48235781e-07,1.81678844e-01
-2.48195781e-07,1.81732312e-01
-2.48155781e-07,1.81719625e-01
-2.48115781e-07,1.81620844e-01
-2.48075781e-07,1.81426906e-01
-2.48035781e-07,1.81528406e-01
-2.47995781e-07,1.81440500e-01
-2.47955781e-07,1.81538375e-01
-2.47915781e-07,1.81342625e-01
-2.47875781e-07,1.81240219e-01
-2.47835781e-07,1.81251094e-01
-2.47795781e-07,1.81258344e-01
-2.47755781e-07,1.81242031e-01
-2.47715781e-07,1.81266500e-01
-2.47675781e-07,1.81232062e-01
-2.47635781e-07,1.81287344e-01
-2.47595781e-07,1.81127844e-01
-2.47555781e-07,1.80991906e-01
-2.47515781e-07,1.81034500e-01
-2.47475781e-07,1.81010937e-01
-2.47435781e-07,1.81025437e-01
-2.47395781e-07,1.81016375e-01
-2.47355781e-07,1.81022719e-01
-2.47315781e-07,1.81018188e-01
-2.47275781e-07,1.81021812e-01
-2.47235781e-07,1.81019094e-01
-2.47195781e-07,1.81020906e-01
-2.47155781e-07,1.81020000e-01
-2.47115781e-07,1.81020000e-01
-2.47075781e-07,1.81020000e-01
-2.47035781e-07,1.81020000e-01
-2.46995781e-07,1.81020000e-01
-2.46955781e-07,1.81019094e-01
-2.46915781e-07,1.81020906e-01
-2.46875781e-07,1.81019094e-01
-2.46835781e-07,1.81020906e-01
-2.46795781e-07,1.81019094e-01
-2.46755781e-07,1.81020906e-01
-2.46715781e-07,1.81019094e-01
-2.46675781e-07,1.81020906e-01
