Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,6999.07812500
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,0.00000000e+00

Labels,
TIME,CH1
-2.79963125e-07,1.79860000e-01
-2.79923125e-07,1.79860000e-01
-2.79883125e-07,1.79860000e-01
-2.79843125e-07,1.79859094e-01
-2.79803125e-07,1.79860906e-01
-2.79763125e-07,1.79858187e-01
-2.79723125e-07,1.79862719e-01
-2.79683125e-07,1.79856375e-01
-2.79643125e-07,1.79864531e-01
-2.79603125e-07,1.79853656e-01
-2.79563125e-07,1.79869063e-01
-2.79523125e-07,1.79844594e-01
-2.79483125e-07,1.79889906e-01
-2.79443125e-07,1.79741281e-01
-2.79403125e-07,1.79594469e-01
-2.79363125e-07,1.79647937e-01
-2.79323125e-07,1.79613500e-01
-2.79283125e-07,1.79638875e-01
-2.79243125e-07,1.79618937e-01
-2.79203125e-07,1.79635250e-01
-2.79163125e-07,1.79621656e-01
-2.79123125e-07,1.79632531e-01
-2.79083125e-07,1.79625281e-01
-2.79043125e-07,1.79628906e-01
-2.79003125e-07,1.79629812e-01
-2.78963125e-07,1.79620750e-01
-2.78923125e-07,1.79649750e-01
-2.78883125e-07,1.79517437e-01
-2.78843125e-07,1.79354313e-01
-2.78803125e-07,1.79424094e-01
-2.78763125e-07,1.79372438e-01
-2.78723125e-07,1.79416844e-01
-2.78683125e-07,1.79376062e-01
-2.78643125e-07,1.79415938e-01
-2.78603125e-07,1.79375156e-01
-2.78563125e-07,1.79419562e-01
-2.78523125e-07,1.79367000e-01
-2.78483125e-07,1.79438594e-01
-2.78443125e-07,1.79264594e-01
-2.78403125e-07,1.79143156e-01
-2.78363125e-07,1.79171250e-01
-2.78323125e-07,1.79162187e-01
-2.78283125e-07,1.79163094e-01
-2.78243125e-07,1.79166719e-01
-2.78203125e-07,1.79159469e-01
-2.78163125e-07,1.79169438e-01
-2.78123125e-07,1.79157656e-01
-2.78083125e-07,1.79171250e-01
-2.78043125e-07,1.79155844e-01
-2.78003125e-07,1.79173063e-01
-2.77963125e-07,1.79154031e-01
-2.77923125e-07,1.79174875e-01
-2.77883125e-07,1.79151312e-01
-2.77843125e-07,1.79178500e-01
-2.77803125e-07,1.79145875e-01
-2.77763125e-07,1.79187563e-01
-2.77723125e-07,1.79125031e-01
-2.77683125e-07,1.79291781e-01
-2.77643125e-07,1.79419562e-01
-2.77603125e-07,1.79386938e-01
-2.77563125e-07,1.79398719e-01
-2.77523125e-07,1.79396906e-01
-2.77483125e-07,1.79391469e-01
-2.77443125e-07,1.79403250e-01
-2.77403125e-07,1.79384219e-01
-2.77363125e-07,1.79414125e-01
-2.77323125e-07,1.79362469e-01
-2.77283125e-07,1.79518344e-01
-2.77243125e-07,1.79657000e-01
-2.77203125e-07,1.79613500e-01
-2.77163125e-07,1.79636156e-01
-2.77123125e-07,1.79623469e-01
-2.77083125e-07,1.79629812e-01
-2.77043125e-07,1.79628000e-01
-2.77003125e-07,1.79625281e-01
-2.76963125e-07,1.79633437e-01
-2.76923125e-07,1.79618937e-01
-2.76883125e-07,1.79642500e-01
-2.76843125e-07,1.79598094e-01
-2.76803125e-07,1.79746719e-01
-2.76763125e-07,1.79892625e-01
-2.76723125e-07,1.79841875e-01
-2.76683125e-07,1.79872687e-01
-2.76643125e-07,1.79850031e-01
