Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,25000
Zero Index,6249.01953125
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,0.00000000e+00

Labels,
TIME,CH1
-2.49960781e-07,1.91692000e-01
-2.49920781e-07,1.91779906e-01
-2.49880781e-07,1.91992875e-01
-2.49840781e-07,1.91855125e-01
-2.49800781e-07,1.92077156e-01
-2.49760781e-07,1.92155094e-01
-2.49720781e-07,1.92173219e-01
-2.49680781e-07,1.92120656e-01
-2.49640781e-07,1.92280156e-01
-2.49600781e-07,1.92418813e-01
-2.49560781e-07,1.92359906e-01
-2.49520781e-07,1.92495844e-01
-2.49480781e-07,1.92674375e-01
-2.49440781e-07,1.92561094e-01
-2.49400781e-07,1.92765906e-01
-2.49360781e-07,1.92856531e-01
-2.49320781e-07,1.92867406e-01
-2.49280781e-07,1.92815750e-01
-2.49240781e-07,1.92981594e-01
-2.49200781e-07,1.93102125e-01
-2.49160781e-07,1.93086719e-01
-2.49120781e-07,1.93060437e-01
-2.49080781e-07,1.93200906e-01
-2.49040781e-07,1.93347719e-01
-2.49000781e-07,1.93301500e-01
-2.48960781e-07,1.93320531e-01
-2.48920781e-07,1.93320531e-01
-2.48880781e-07,1.93294250e-01
-2.48840781e-07,1.93427469e-01
-2.48800781e-07,1.93586969e-01
-2.48760781e-07,1.93524438e-01
-2.48720781e-07,1.93565219e-01
-2.48680781e-07,1.93533500e-01
-2.48640781e-07,1.93559781e-01
-2.48600781e-07,1.93538031e-01
-2.48560781e-07,1.93557062e-01
-2.48520781e-07,1.93539844e-01
-2.48480781e-07,1.93555250e-01
-2.48440781e-07,1.93541656e-01
-2.48400781e-07,1.93554344e-01
-2.48360781e-07,1.93542562e-01
-2.48320781e-07,1.93554344e-01
-2.48280781e-07,1.93541656e-01
-2.48240781e-07,1.93556156e-01
-2.48200781e-07,1.93535313e-01
-2.48160781e-07,1.93573375e-01
-2.48120781e-07,1.93435625e-01
-2.48080781e-07,1.93273406e-01
-2.48040781e-07,1.93348625e-01
-2.48000781e-07,1.93281563e-01
-2.47960781e-07,1.93364031e-01
-2.47920781e-07,1.93179156e-01
-2.47880781e-07,1.93071313e-01
-2.47840781e-07,1.93076750e-01
-2.47800781e-07,1.93111188e-01
-2.47760781e-07,1.92963469e-01
-2.47720781e-07,1.92823906e-01
-2.47680781e-07,1.92860156e-01
-2.47640781e-07,1.92862875e-01
-2.47600781e-07,1.92750500e-01
-2.47560781e-07,1.92566531e-01
-2.47520781e-07,1.92670750e-01
-2.47480781e-07,1.92489500e-01
-2.47440781e-07,1.92357187e-01
-2.47400781e-07,1.92420625e-01
-2.47360781e-07,1.92271094e-01
-2.47320781e-07,1.92115219e-01
-2.47280781e-07,1.92195875e-01
-2.47240781e-07,1.92036375e-01
-2.47200781e-07,1.91882312e-01
-2.47160781e-07,1.91969312e-01
-2.47120781e-07,1.91792594e-01
-2.47080781e-07,1.91672969e-01
-2.47040781e-07,1.91692000e-01
-2.47000781e-07,1.91711937e-01
-2.46960781e-07,1.91579625e-01
-2.46920781e-07,1.91424656e-01
-2.46880781e-07,1.91475406e-01
-2.46840781e-07,1.91464531e-01
-2.46800781e-07,1.91364844e-01
-2.46760781e-07,1.91171812e-01
-2.46720781e-07,1.91272406e-01
-2.46680781e-07,1.91184500e-01
-2.46640781e-07,1.91281469e-01
