Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.02343750
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39609375e-08,1.93104688e-01
-6.39209375e-08,1.92832813e-01
-6.38809375e-08,1.92945313e-01
-6.38409375e-08,1.92864063e-01
-6.38009375e-08,1.92932812e-01
-6.37609375e-08,1.92867188e-01
-6.37209375e-08,1.92932812e-01
-6.36809375e-08,1.92864063e-01
-6.36409375e-08,1.92940625e-01
-6.36009375e-08,1.92850000e-01
-6.35609375e-08,1.92975000e-01
-6.35209375e-08,1.92671875e-01
-6.34809375e-08,1.92467187e-01
-6.34409375e-08,1.92506250e-01
-6.34009375e-08,1.92504687e-01
-6.33609375e-08,1.92485938e-01
-6.33209375e-08,1.92521875e-01
-6.32809375e-08,1.92465625e-01
-6.32409375e-08,1.92562500e-01
-6.32009375e-08,1.92281250e-01
-6.31609375e-08,1.92059375e-01
-6.31209375e-08,1.92112500e-01
-6.30809375e-08,1.92103125e-01
-6.30409375e-08,1.92081250e-01
-6.30009375e-08,1.92146875e-01
-6.29609375e-08,1.91896875e-01
-6.29209375e-08,1.91643750e-01
-6.28809375e-08,1.91729687e-01
-6.28409375e-08,1.91682813e-01
-6.28009375e-08,1.91707813e-01
-6.27609375e-08,1.91700000e-01
-6.27209375e-08,1.91687500e-01
-6.26809375e-08,1.91739063e-01
-6.26409375e-08,1.91506250e-01
-6.26009375e-08,1.91232813e-01
-6.25609375e-08,1.91342188e-01
-6.25209375e-08,1.91268750e-01
-6.24809375e-08,1.91326563e-01
-6.24409375e-08,1.91278125e-01
-6.24009375e-08,1.91320313e-01
-6.23609375e-08,1.91282813e-01
-6.23209375e-08,1.91315625e-01
-6.22809375e-08,1.91284375e-01
-6.22409375e-08,1.91314062e-01
-6.22009375e-08,1.91287500e-01
-6.21609375e-08,1.91312500e-01
-6.21209375e-08,1.91287500e-01
-6.20809375e-08,1.91310938e-01
-6.20409375e-08,1.91289062e-01
-6.20009375e-08,1.91310938e-01
-6.19609375e-08,1.91289062e-01
-6.19209375e-08,1.91310938e-01
-6.18809375e-08,1.91289062e-01
-6.18409375e-08,1.91312500e-01
-6.18009375e-08,1.91285938e-01
-6.17609375e-08,1.91315625e-01
-6.17209375e-08,1.91279688e-01
-6.16809375e-08,1.91328125e-01
-6.16409375e-08,1.91248438e-01
-6.16009375e-08,1.91503125e-01
-6.15609375e-08,1.91760938e-01
-6.15209375e-08,1.91660938e-01
-6.14809375e-08,1.91734375e-01
-6.14409375e-08,1.91665625e-01
-6.14009375e-08,1.91742187e-01
-6.13609375e-08,1.91634375e-01
-6.13209375e-08,1.91918750e-01
-6.12809375e-08,1.92142188e-01
-6.12409375e-08,1.92082813e-01
-6.12009375e-08,1.92103125e-01
-6.11609375e-08,1.92110937e-01
-6.11209375e-08,1.92062500e-01
-6.10809375e-08,1.92290625e-01
-6.10409375e-08,1.92570313e-01
-6.10009375e-08,1.92451563e-01
-6.09609375e-08,1.92540625e-01
-6.09209375e-08,1.92460938e-01
-6.08809375e-08,1.92545313e-01
-6.08409375e-08,1.92432812e-01
-6.08009375e-08,1.92718750e-01
-6.07609375e-08,1.92946875e-01
-6.07209375e-08,1.92875000e-01
-6.06809375e-08,1.92917188e-01
-6.06409375e-08,1.92884375e-01
