Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.04296875
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39617187e-08,1.94879688e-01
-6.39217187e-08,1.94925000e-01
-6.38817188e-08,1.94867188e-01
-6.38417187e-08,1.94957812e-01
-6.38017187e-08,1.94689063e-01
-6.37617187e-08,1.94446875e-01
-6.37217187e-08,1.94529687e-01
-6.36817187e-08,1.94479687e-01
-6.36417187e-08,1.94517188e-01
-6.36017188e-08,1.94485938e-01
-6.35617187e-08,1.94514063e-01
-6.35217187e-08,1.94487500e-01
-6.34817187e-08,1.94514063e-01
-6.34417187e-08,1.94485938e-01
-6.34017187e-08,1.94515625e-01
-6.33617187e-08,1.94481250e-01
-6.33217188e-08,1.94525000e-01
-6.32817187e-08,1.94465625e-01
-6.32417187e-08,1.94559375e-01
-6.32017187e-08,1.94287500e-01
-6.31617187e-08,1.94050000e-01
-6.31217187e-08,1.94125000e-01
-6.30817187e-08,1.94085937e-01
-6.30417188e-08,1.94107813e-01
-6.30017187e-08,1.94096875e-01
-6.29617187e-08,1.94098437e-01
-6.29217187e-08,1.94107813e-01
-6.28817187e-08,1.94081250e-01
-6.28417188e-08,1.94143750e-01
-6.28017187e-08,1.93903125e-01
-6.27617188e-08,1.93635938e-01
-6.27217187e-08,1.93740625e-01
-6.26817187e-08,1.93668750e-01
-6.26417187e-08,1.93726563e-01
-6.26017187e-08,1.93675000e-01
-6.25617188e-08,1.93723438e-01
-6.25217187e-08,1.93676563e-01
-6.24817188e-08,1.93723438e-01
-6.24417187e-08,1.93675000e-01
-6.24017187e-08,1.93729687e-01
-6.23617187e-08,1.93662500e-01
-6.23217187e-08,1.93762500e-01
-6.22817188e-08,1.93485938e-01
-6.22417187e-08,1.93251563e-01
-6.22017188e-08,1.93325000e-01
-6.21617187e-08,1.93284375e-01
-6.21217187e-08,1.93312500e-01
-6.20817187e-08,1.93290625e-01
-6.20417187e-08,1.93307813e-01
-6.20017188e-08,1.93292188e-01
-6.19617187e-08,1.93306250e-01
-6.19217188e-08,1.93292188e-01
-6.18817187e-08,1.93307813e-01
-6.18417187e-08,1.93292188e-01
-6.18017187e-08,1.93309375e-01
-6.17617187e-08,1.93289062e-01
-6.17217188e-08,1.93314062e-01
-6.16817187e-08,1.93281250e-01
-6.16417188e-08,1.93328125e-01
-6.16017187e-08,1.93246875e-01
-6.15617187e-08,1.93506250e-01
-6.15217187e-08,1.93756250e-01
-6.14817187e-08,1.93667188e-01
-6.14417188e-08,1.93723438e-01
-6.14017187e-08,1.93681250e-01
-6.13617188e-08,1.93715625e-01
-6.13217187e-08,1.93687500e-01
-6.12817187e-08,1.93710938e-01
-6.12417187e-08,1.93689063e-01
-6.12017187e-08,1.93709375e-01
-6.11617188e-08,1.93690625e-01
-6.11217187e-08,1.93707813e-01
-6.10817188e-08,1.93692188e-01
-6.10417187e-08,1.93707813e-01
-6.10017187e-08,1.93692188e-01
-6.09617187e-08,1.93707813e-01
-6.09217187e-08,1.93693750e-01
-6.08817188e-08,1.93706250e-01
-6.08417187e-08,1.93693750e-01
-6.08017188e-08,1.93706250e-01
-6.07617187e-08,1.93693750e-01
-6.07217187e-08,1.93706250e-01
-6.06817187e-08,1.93693750e-01
-6.06417187e-08,1.93706250e-01
