Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.14453125
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39657812e-08,1.88492188e-01
-6.39257813e-08,1.88509375e-01
-6.38857812e-08,1.88489062e-01
-6.38457813e-08,1.88512500e-01
-6.38057812e-08,1.88484375e-01
-6.37657812e-08,1.88520313e-01
-6.37257812e-08,1.88470313e-01
-6.36857812e-08,1.88554688e-01
-6.36457813e-08,1.88292188e-01
-6.36057812e-08,1.88045313e-01
-6.35657813e-08,1.88131250e-01
-6.35257812e-08,1.88078125e-01
-6.34857812e-08,1.88117188e-01
-6.34457812e-08,1.88085937e-01
-6.34057812e-08,1.88110938e-01
-6.33657813e-08,1.88090625e-01
-6.33257812e-08,1.88109375e-01
-6.32857813e-08,1.88092188e-01
-6.32457812e-08,1.88107812e-01
-6.32057812e-08,1.88092188e-01
-6.31657812e-08,1.88106250e-01
-6.31257812e-08,1.88093750e-01
-6.30857813e-08,1.88106250e-01
-6.30457812e-08,1.88093750e-01
-6.30057813e-08,1.88104688e-01
-6.29657812e-08,1.88095313e-01
-6.29257812e-08,1.88104688e-01
-6.28857812e-08,1.88095313e-01
-6.28457812e-08,1.88104688e-01
-6.28057813e-08,1.88095313e-01
-6.27657812e-08,1.88104688e-01
-6.27257813e-08,1.88095313e-01
-6.26857812e-08,1.88104688e-01
-6.26457812e-08,1.88096875e-01
-6.26057812e-08,1.88103125e-01
-6.25657812e-08,1.88096875e-01
-6.25257813e-08,1.88103125e-01
-6.24857812e-08,1.88096875e-01
-6.24457813e-08,1.88103125e-01
-6.24057812e-08,1.88098437e-01
-6.23657812e-08,1.88101563e-01
-6.23257812e-08,1.88098437e-01
-6.22857812e-08,1.88100000e-01
-6.22457813e-08,1.88100000e-01
-6.22057812e-08,1.88098437e-01
-6.21657813e-08,1.88103125e-01
-6.21257812e-08,1.88095313e-01
-6.20857812e-08,1.88107812e-01
-6.20457812e-08,1.88087500e-01
-6.20057812e-08,1.88121875e-01
-6.19657813e-08,1.88053125e-01
-6.19257812e-08,1.88300000e-01
-6.18857812e-08,1.88562500e-01
-6.18457812e-08,1.88460938e-01
-6.18057812e-08,1.88529688e-01
-6.17657812e-08,1.88475000e-01
-6.17257812e-08,1.88523438e-01
-6.16857813e-08,1.88478125e-01
-6.16457812e-08,1.88520313e-01
-6.16057812e-08,1.88481250e-01
-6.15657812e-08,1.88518750e-01
-6.15257812e-08,1.88481250e-01
-6.14857812e-08,1.88518750e-01
-6.14457812e-08,1.88481250e-01
-6.14057813e-08,1.88520313e-01
-6.13657812e-08,1.88479687e-01
-6.13257812e-08,1.88521875e-01
-6.12857812e-08,1.88476562e-01
-6.12457812e-08,1.88526562e-01
-6.12057812e-08,1.88467188e-01
-6.11657812e-08,1.88542188e-01
-6.11257813e-08,1.88432813e-01
-6.10857812e-08,1.88720313e-01
-6.10457812e-08,1.88942187e-01
-6.10057812e-08,1.88881250e-01
-6.09657812e-08,1.88909375e-01
-6.09257812e-08,1.88896875e-01
-6.08857812e-08,1.88900000e-01
-6.08457813e-08,1.88901563e-01
-6.08057812e-08,1.88896875e-01
-6.07657812e-08,1.88904688e-01
-6.07257812e-08,1.88893750e-01
-6.06857812e-08,1.88906250e-01
-6.06457812e-08,1.88892188e-01
