Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.14453125
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39657812e-08,1.97706250e-01
-6.39257813e-08,1.97693750e-01
-6.38857812e-08,1.97707812e-01
-6.38457813e-08,1.97690625e-01
-6.38057812e-08,1.97710938e-01
-6.37657812e-08,1.97685938e-01
-6.37257812e-08,1.97718750e-01
-6.36857812e-08,1.97671875e-01
-6.36457813e-08,1.97753125e-01
-6.36057812e-08,1.97493750e-01
-6.35657813e-08,1.97243750e-01
-6.35257812e-08,1.97332813e-01
-6.34857812e-08,1.97276563e-01
-6.34457812e-08,1.97318750e-01
-6.34057812e-08,1.97284375e-01
-6.33657813e-08,1.97314062e-01
-6.33257812e-08,1.97285938e-01
-6.32857813e-08,1.97312500e-01
-6.32457812e-08,1.97287500e-01
-6.32057812e-08,1.97312500e-01
-6.31657812e-08,1.97287500e-01
-6.31257812e-08,1.97314062e-01
-6.30857813e-08,1.97284375e-01
-6.30457812e-08,1.97317188e-01
-6.30057813e-08,1.97279688e-01
-6.29657812e-08,1.97325000e-01
-6.29257812e-08,1.97265625e-01
-6.28857812e-08,1.97359375e-01
-6.28457812e-08,1.97087500e-01
-6.28057813e-08,1.96850000e-01
-6.27657812e-08,1.96925000e-01
-6.27257813e-08,1.96884375e-01
-6.26857812e-08,1.96910937e-01
-6.26457812e-08,1.96893750e-01
-6.26057812e-08,1.96904688e-01
-6.25657812e-08,1.96898438e-01
-6.25257813e-08,1.96900000e-01
-6.24857812e-08,1.96903125e-01
-6.24457813e-08,1.96893750e-01
-6.24057812e-08,1.96912500e-01
-6.23657812e-08,1.96878125e-01
-6.23257812e-08,1.96946875e-01
-6.22857812e-08,1.96700000e-01
-6.22457813e-08,1.96437500e-01
-6.22057812e-08,1.96539063e-01
-6.21657813e-08,1.96470313e-01
-6.21257812e-08,1.96525000e-01
-6.20857812e-08,1.96478125e-01
-6.20457812e-08,1.96520313e-01
-6.20057812e-08,1.96479687e-01
-6.19657813e-08,1.96520313e-01
-6.19257812e-08,1.96479687e-01
-6.18857812e-08,1.96521875e-01
-6.18457812e-08,1.96475000e-01
-6.18057812e-08,1.96528125e-01
-6.17657812e-08,1.96462500e-01
-6.17257812e-08,1.96562500e-01
-6.16857813e-08,1.96284375e-01
-6.16457812e-08,1.96053125e-01
-6.16057812e-08,1.96123437e-01
-6.15657812e-08,1.96085938e-01
-6.15257812e-08,1.96109375e-01
-6.14857812e-08,1.96093750e-01
-6.14457812e-08,1.96104688e-01
-6.14057813e-08,1.96096875e-01
-6.13657812e-08,1.96101562e-01
-6.13257812e-08,1.96100000e-01
-6.12857812e-08,1.96098438e-01
-6.12457812e-08,1.96101562e-01
-6.12057812e-08,1.96096875e-01
-6.11657812e-08,1.96104688e-01
-6.11257813e-08,1.96093750e-01
-6.10857812e-08,1.96109375e-01
-6.10457812e-08,1.96085938e-01
-6.10057812e-08,1.96123437e-01
-6.09657812e-08,1.96051562e-01
-6.09257812e-08,1.96301562e-01
-6.08857812e-08,1.96562500e-01
-6.08457813e-08,1.96460938e-01
-6.08057812e-08,1.96531250e-01
-6.07657812e-08,1.96473438e-01
-6.07257812e-08,1.96525000e-01
-6.06857812e-08,1.96473438e-01
-6.06457812e-08,1.96528125e-01
