Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.19531250
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39678125e-08,2.02884375e-01
-6.39278125e-08,2.02912500e-01
-6.38878125e-08,2.02890625e-01
-6.38478125e-08,2.02907813e-01
-6.38078125e-08,2.02893750e-01
-6.37678125e-08,2.02906250e-01
-6.37278125e-08,2.02895313e-01
-6.36878125e-08,2.02904688e-01
-6.36478125e-08,2.02895313e-01
-6.36078125e-08,2.02903125e-01
-6.35678125e-08,2.02896875e-01
-6.35278125e-08,2.02903125e-01
-6.34878125e-08,2.02896875e-01
-6.34478125e-08,2.02901563e-01
-6.34078125e-08,2.02898438e-01
-6.33678125e-08,2.02901563e-01
-6.33278125e-08,2.02898438e-01
-6.32878125e-08,2.02901563e-01
-6.32478125e-08,2.02898438e-01
-6.32078125e-08,2.02901563e-01
-6.31678125e-08,2.02898438e-01
-6.31278125e-08,2.02901563e-01
-6.30878125e-08,2.02900000e-01
-6.30478125e-08,2.02900000e-01
-6.30078125e-08,2.02900000e-01
-6.29678125e-08,2.02900000e-01
-6.29278125e-08,2.02900000e-01
-6.28878125e-08,2.02900000e-01
-6.28478125e-08,2.02900000e-01
-6.28078125e-08,2.02900000e-01
-6.27678125e-08,2.02900000e-01
-6.27278125e-08,2.02900000e-01
-6.26878125e-08,2.02900000e-01
-6.26478125e-08,2.02900000e-01
-6.26078125e-08,2.02900000e-01
-6.25678125e-08,2.02900000e-01
-6.25278125e-08,2.02900000e-01
-6.24878125e-08,2.02900000e-01
-6.24478125e-08,2.02900000e-01
-6.24078125e-08,2.02900000e-01
-6.23678125e-08,2.02900000e-01
-6.23278125e-08,2.02900000e-01
-6.22878125e-08,2.02900000e-01
-6.22478125e-08,2.02900000e-01
-6.22078125e-08,2.02900000e-01
-6.21678125e-08,2.02900000e-01
-6.21278125e-08,2.02900000e-01
-6.20878125e-08,2.02901563e-01
-6.20478125e-08,2.02898438e-01
-6.20078125e-08,2.02901563e-01
-6.19678125e-08,2.02898438e-01
-6.19278125e-08,2.02901563e-01
-6.18878125e-08,2.02898438e-01
-6.18478125e-08,2.02903125e-01
-6.18078125e-08,2.02896875e-01
-6.17678125e-08,2.02903125e-01
-6.17278125e-08,2.02895313e-01
-6.16878125e-08,2.02906250e-01
-6.16478125e-08,2.02892188e-01
-6.16078125e-08,2.02910937e-01
-6.15678125e-08,2.02884375e-01
-6.15278125e-08,2.02925000e-01
-6.14878125e-08,2.02850000e-01
-6.14478125e-08,2.03103125e-01
-6.14078125e-08,2.03359375e-01
-6.13678125e-08,2.03264063e-01
-6.13278125e-08,2.03326563e-01
-6.12878125e-08,2.03276563e-01
-6.12478125e-08,2.03320313e-01
-6.12078125e-08,2.03279688e-01
-6.11678125e-08,2.03318750e-01
-6.11278125e-08,2.03279688e-01
-6.10878125e-08,2.03321875e-01
-6.10478125e-08,2.03273438e-01
-6.10078125e-08,2.03334375e-01
-6.09678125e-08,2.03240625e-01
-6.09278125e-08,2.03510938e-01
-6.08878125e-08,2.03753125e-01
-6.08478125e-08,2.03670313e-01
-6.08078125e-08,2.03721875e-01
-6.07678125e-08,2.03681250e-01
-6.07278125e-08,2.03718750e-01
-6.06878125e-08,2.03678125e-01
-6.06478125e-08,2.03731250e-01
